Warehouse_ID,Warehouse_Name,Warehouse_Type,City,State,Pincode,Area_sqft,Capacity_tons,Current_Stock_tons,Manager_Name,Manager_Phone,Established_Year,Cold_Storage,Operational_Status,Monthly_Cost_INR,Carrier_ID
WH04120,Bhagalpur Spoke 4120,Transit Depot,Bhagalpur,Bihar,521874,246840,1771,2684,Manager_51,9790615161,2006,FALSE,Inactive,2588671.67,CAR015
WH04121,Coimbatore Cold Storage 4121,Transit Depot,Coimbatore,Tamil Nadu,238451,173569,5476,8110,Manager_416,9314125001,2001,FALSE,Active,988986.55,CAR005
WH04122,Mandi Transit Depot 4122,Hub,Mandi,Himachal Pradesh,302357,54454,5448,8520,Manager_289,9741062240,2018,FALSE,Inactive,2819666.9,CAR010
WH04123,Gandhinagar Mother Warehouse 4123,Spoke,Gandhinagar,Gujarat,,119063,7929,3306,Manager_478,9114490831,2011,TRUE,Expanding,2232501.96,CAR002
WH04124,Silchar Hub 4124,Mother Warehouse,Silchar,Assam,361748,176201,1508,5977,Manager_314,9280442351,2005,FALSE,Under Maintenance,2882987.27,CAR011
WH04125,Ponda Transit Depot 4125,Cold Storage,Ponda,Goa,207142,233780,1569,7113,Manager_251,9321291645,2001,TRUE,Under Maintenance,2611995.47,CAR001
WH04126,Rohtak Transit Depot 4126,Hub,Rohtak,Haryana,513646,13288,9156,6072,Manager_223,9578127272,2017,TRUE,Active,4034151.74,CAR003
WH04127,Madurai Dark Store 4127,Hub,Madurai,Tamil Nadu,300968,5535,530,6564,Manager_488,9964003608,2005,TRUE,Expanding,3069365.39,CAR009
WH04128,Jodhpur Hub 4128,Mother Warehouse,Jodhpur,Rajasthan,146364,TBD,6692,6725,Manager_159,9529088030,2000,FALSE,Active,3327042.28,CAR008
WH04129,Vasco Cold Storage 4129,Spoke,Vasco,Goa,669849,118878,4907,2800,Manager_168,9241871371,2024,TRUE,Expanding,4755171.23,CAR007
WH04130,Salem Mother Warehouse 4130,Dark Store,Salem,Tamil Nadu,144018,98341,9775,7268,Manager_494,9185742630,2011,TRUE,Active,2007128.56,CAR015
WH04131,Mumbai Hub 4131,Dark Store,Mumbai,Maharashtra,901881,22226,3022,2366,Manager_307,9541306975,2018,FALSE,Under Maintenance,946524.59,CAR007
WH04132,Ahmedabad Dark Store 4132,Dark Store,Ahmedabad,Gujarat,269895,144785,8274,2731,Manager_382,,2008,TRUE,Inactive,1056724.72,CAR006
WH04133,Dhanbad Hub 4133,Dark Store,Dhanbad,Jharkhand,924754,113437,3907,575,Manager_353,9525051191,2011,FALSE,Active,1010057.77,CAR006
WH04134,Belagavi Mother Warehouse 4134,Mother Warehouse,Belagavi,Karnataka,525217,89677,8039,,Manager_455,9170816654,2021,TRUE,Expanding,2718183.32,CAR012
WH04135,Kanpur Spoke 4135,Spoke,Kanpur,Uttar Pradesh,733754,unknown,2102,898,Manager_100,9180714186,2024,FALSE,Inactive,3793137.24,CAR015
WH04136,Hubli Dark Store 4136,Spoke,Hubli,Karnataka,782351,114732,5167,5890,Manager_300,9130497148,2012,TRUE,Inactive,2369193.32,CAR007
WH04137,Gwalior Mother Warehouse 4137,Spoke,Gwalior,Madhya Pradesh,300388,12607,4446,8355,Manager_163,,2006,FALSE,Inactive,506414.27,CAR012
WH04138,Rourkela Fulfillment Center 4138,Spoke,Rourkela,Odisha,652631,256716,1286,1977,Manager_22,9693078415,2011,TRUE,Under Maintenance,3006781.61,CAR002
WH04139,Mandi Cold Storage 4139,Hub,Mandi,Himachal Pradesh,,213764,3993,2390,Manager_6,9117122457,2021,FALSE,Inactive,4276095.97,CAR010
WH04140,Ranchi Cold Storage 4140,Transit Depot,Ranchi,Jharkhand,806817,98808,7876,2079,Manager_494,9359114412,2023,FALSE,Under Maintenance,1338950.29,CAR003
WH04141,Jabalpur Cold Storage 4141,Cold Storage,Jabalpur,Madhya Pradesh,631177,109181,5279,6339,Manager_180,9910224463,2024,FALSE,Under Maintenance,1399673.49,CAR012
WH04142,Silchar Spoke 4142,Dark Store,Silchar,Assam,464596,297965,9293,4151,Manager_140,9109603638,2011,FALSE,Active,3047782.26,CAR009
WH04143,Roorkee Transit Depot 4143,Hub,Roorkee,Uttarakhand,632602,151760,3309,5985,Manager_149,9614219208,2007,TRUE,Active,1657313.79,CAR010
WH04144,Durgapur Mother Warehouse 4144,Mother Warehouse,Durgapur,West Bengal,767277,279227,7441,1068,Manager_364,9469184156,2018,FALSE,Active,1523190.54,CAR009
WH04145,Coimbatore Hub 4145,Fulfillment Center,Coimbatore,Tamil Nadu,439556,201665,1010,1920,Manager_462,9184862458,2008,TRUE,Inactive,2530129.9,CAR007
WH04146,Belagavi Hub 4146,Fulfillment Center,Belagavi,Karnataka,751181,243021,4565,7472,Manager_348,9390161616,2015,FALSE,Inactive,Confidential,CAR004
WH04147,Karimnagar Fulfillment Center 4147,Fulfillment Center,Karimnagar,Telangana,744821,125126,7045,256,Manager_14,9118937111,2015,TRUE,Active,708130.04,CAR004
WH04148,Vadodara Cold Storage 4148,Hub,Vadodara,Gujarat,769868,33549,4163,2895,Manager_233,9672933007,2002,TRUE,Under Maintenance,4197954.1,CAR004
WH04149,Amritsar Cold Storage 4149,Transit Depot,Amritsar,Punjab,896467,125160,1277,7317,Manager_465,9473376037,2022,TRUE,Expanding,1344192.19,CAR007
WH04150,Dwarka Mother Warehouse 4150,Spoke,Dwarka,Delhi,217656,106777,4738,7554,Manager_379,9480861805,2023,FALSE,Under Maintenance,1321036.2,CAR014
WH04151,Jalandhar Dark Store 4151,Mother Warehouse,Jalandhar,Punjab,572558,233072,3567,5279,Manager_422,9780773186,2018,FALSE,Inactive,4268965.88,CAR015
WH04152,Dharamshala Spoke 4152,Transit Depot,Dharamshala,Himachal Pradesh,494346,141740,5654,,Manager_249,9543086371,2014,FALSE,Inactive,3997632.77,CAR010
WH04153,Silchar Hub 4153,Hub,Silchar,Assam,979782,121634,4673,2247,Manager_484,9138465528,2018,FALSE,Under Maintenance,3603148.78,CAR002
WH04154,Ponda Dark Store 4154,Spoke,Ponda,Goa,525105,71814,1332,4017,Manager_246,9727791608,2009,FALSE,Expanding,3980132.96,CAR011
WH04155,Lucknow Cold Storage 4155,Spoke,Lucknow,Uttar Pradesh,,244471,3694,4363,Manager_273,9728807855,2019,TRUE,Inactive,1794128.95,CAR001
WH04156,Jodhpur Mother Warehouse 4156,Spoke,Jodhpur,Rajasthan,235120,39038,6754,1043,Manager_67,9308663863,2019,FALSE,Under Maintenance,3507819.67,CAR002
WH04157,Meerut Spoke 4157,Transit Depot,Meerut,Uttar Pradesh,800943,1843,5908,1267,Manager_138,9472862786,2018,TRUE,Inactive,3302083.52,CAR012
WH04158,Madurai Mother Warehouse 4158,Spoke,Madurai,Tamil Nadu,567399,299583,5464,5743,Manager_34,9593511178,2001,FALSE,Expanding,4952204.18,CAR007
WH04159,Hyderabad Spoke 4159,Hub,Hyderabad,Telangana,741975,55118,2212,6258,Manager_400,9927296064,2008,TRUE,Under Maintenance,2556098.48,CAR002
WH04160,Chennai Fulfillment Center 4160,Mother Warehouse,Chennai,Tamil Nadu,290237,71782,6314,2235,Manager_193,9251449335,2016,FALSE,Active,1543497.67,CAR004
WH04161,Kota Dark Store 4161,Mother Warehouse,Kota,Rajasthan,549491,164722,6499,7174,Manager_97,9577040808,2022,TRUE,Expanding,2192019.53,CAR013
WH04162,Tezpur Mother Warehouse 4162,Spoke,Tezpur,Assam,109548,192585,1834,5239,Manager_106,9624079905,2011,TRUE,Under Maintenance,3960862.68,CAR008
WH04163,Roorkee Hub 4163,Spoke,Roorkee,Uttarakhand,791516,185652,2557,2021,Manager_51,9814043745,2013,TRUE,Expanding,4260623.84,CAR003
WH04164,Deoghar Dark Store 4164,Mother Warehouse,Deoghar,Jharkhand,509342,288088,3897,1861,Manager_164,9199092520,2004,FALSE,Expanding,4800104.19,CAR009
WH04165,Amritsar Dark Store 4165,Dark Store,Amritsar,Punjab,935820,5915,1792,7496,Manager_133,,2009,FALSE,Inactive,4577972.53,CAR004
WH04166,Faridabad Fulfillment Center 4166,Dark Store,Faridabad,Haryana,778661,198025,3808,,Manager_314,9963610028,2007,FALSE,Active,1406414.06,CAR011
WH04167,Jabalpur Cold Storage 4167,Hub,Jabalpur,Madhya Pradesh,224718,202605,8130,4941,Manager_88,9993629751,2009,FALSE,Inactive,4709735.98,CAR010
WH04168,Indore Dark Store 4168,Hub,Indore,Madhya Pradesh,895559,167642,2078,3431,Manager_466,9414677122,2012,FALSE,Under Maintenance,609729.33,CAR003
WH04169,Jalandhar Mother Warehouse 4169,Dark Store,Jalandhar,Punjab,696697,248379,6361,6486,Manager_327,9552130231,2024,FALSE,Expanding,4168012.39,CAR011
WH04170,Deoghar Fulfillment Center 4170,Transit Depot,Deoghar,Jharkhand,353202,182752,2335,7202,Manager_195,9153776929,2016,FALSE,Under Maintenance,4508139.68,CAR011
WH04171,Kochi Dark Store 4171,Mother Warehouse,Kochi,Kerala,905068,71140,5369,2066,Manager_46,9708872795,2003,TRUE,Expanding,1482787.74,CAR015
WH04172,Patiala Dark Store 4172,Cold Storage,Patiala,Punjab,884826,251580,1427,7787,Manager_322,9765035372,2004,FALSE,Under Maintenance,2298312.34,CAR008
WH04173,Meerut Fulfillment Center 4173,Fulfillment Center,Meerut,Uttar Pradesh,195178,66735,4291,176,Manager_21,,2018,1,Expanding,4084889.85,CAR001
WH04174,Asansol Cold Storage 4174,Fulfillment Center,Asansol,West Bengal,110937,263498,3287,,Manager_346,9499829656,2010,TRUE,Expanding,4463508.96,CAR009
WH04175,Jaipur Transit Depot 4175,Transit Depot,Jaipur,Rajasthan,775608,244989,1726,8034,Manager_406,9311328169,2020,TRUE,Expanding,2187736.2,CAR010
WH04176,Durgapur Transit Depot 4176,Dark Store,Durgapur,West Bengal,,67486,463,,Manager_419,9467868465,2024,FALSE,Active,2419044.55,CAR014
WH04177,Kochi Dark Store 4177,Fulfillment Center,Kochi,Kerala,855976,173046,7066,194,Manager_183,,2002,1,Active,3160293.3,CAR005
WH04178,Guwahati Mother Warehouse 4178,Hub,Guwahati,Assam,579341,278577,1044,306,Manager_80,9630916304,2011,FALSE,Expanding,4535076.32,CAR010
WH04179,Rishikesh Spoke 4179,Transit Depot,Rishikesh,Uttarakhand,915736,227054,5945,3260,Manager_203,9349917878,2009,TRUE,Inactive,155972.95,CAR015
WH04180,Silchar Mother Warehouse 4180,Hub,Silchar,Assam,259187,116913,5064,8278,Manager_54,9582586487,2013,TRUE,Under Maintenance,2104261.66,CAR007
WH04181,Khammam Transit Depot 4181,Dark Store,Khammam,Telangana,670627,207768,4458,968,Manager_111,9920663440,2016,TRUE,Active,4259195.13,CAR009
WH04182,Darbhanga Hub 4182,Mother Warehouse,Darbhanga,Bihar,263915,155989,6209,,Manager_114,9205802607,2005,FALSE,Expanding,--,CAR006
WH04183,Rishikesh Cold Storage 4183,Transit Depot,Rishikesh,Uttarakhand,712441,55179,9369,8075,Manager_74,9405518054,2015,FALSE,Under Maintenance,1166240.84,CAR003
WH04184,Gwalior Cold Storage 4184,Fulfillment Center,Gwalior,Madhya Pradesh,287425,293300,4877,7841,Manager_357,9614022515,2021,FALSE,Active,1474726.15,CAR015
WH04185,Rajkot Cold Storage 4185,Transit Depot,Rajkot,Gujarat,988408,129729,1350,1756,Manager_450,9651528288,2009,TRUE,Expanding,2282120.41,CAR014
WH04186,Gurugram Mother Warehouse 4186,Fulfillment Center,Gurugram,Haryana,237527,21890,1620,5495,Manager_495,9550850971,2024,FALSE,Under Maintenance,1031931.25,CAR012
WH04187,Patiala Fulfillment Center 4187,Cold Storage,Patiala,Punjab,680835,291427,8922,,Manager_291,9940537154,2009,TRUE,Active,1320848.46,CAR003
WH04188,Asansol Cold Storage 4188,Hub,Asansol,West Bengal,765321,N/A,3243,4539,Manager_193,9284573647,2006,N,Under Maintenance,3224964.98,CAR014
WH04189,Durgapur Hub 4189,Fulfillment Center,Durgapur,West Bengal,840593,167603,7206,7458,Manager_237,9849168831,2003,TRUE,Expanding,4004460.73,CAR008
WH04190,Salem Dark Store 4190,Dark Store,Salem,Tamil Nadu,603623,31327,4503,962,Manager_171,9387593249,2003,FALSE,Inactive,1472646.84,CAR010
WH04191,Noida Fulfillment Center 4191,Hub,Noida,Delhi,622999,126553,7296,579,Manager_310,9637534571,2013,TRUE,Active,707170.98,CAR012
WH04192,Rajkot Fulfillment Center 4192,Transit Depot,Rajkot,Gujarat,840135,96900,1661,2746,Manager_8,9400945420,2006,TRUE,Expanding,2716930.01,CAR010
WH04193,Guwahati Transit Depot 4193,Mother Warehouse,Guwahati,Assam,654319,131995,2856,5947,Manager_35,9949923124,2016,FALSE,Under Maintenance,2807889.35,CAR001
WH04194,Mysuru Spoke 4194,Spoke,Mysuru,Karnataka,861437,219409,4823,1379,Manager_282,9135103380,2013,TRUE,Active,837472.32,CAR005
WH04195,Belagavi Transit Depot 4195,Fulfillment Center,Belagavi,Karnataka,908312,178083,5530,3212,Manager_379,9748195249,2007,TRUE,Active,4975384.93,CAR009
WH04196,Bhagalpur Transit Depot 4196,Mother Warehouse,Bhagalpur,Bihar,170062,234784,5576,352,Manager_255,9632800763,1998,TRUE,Inactive,3956509.4,CAR012
WH04197,Solan Dark Store 4197,Dark Store,Solan,Himachal Pradesh,550341,237884,7542,3492,Manager_435,9814521248,1999,TRUE,Expanding,3088504.29,CAR004
WH04198,Muzaffarpur Dark Store 4198,Transit Depot,Muzaffarpur,Bihar,618629,51005,5535,491,Manager_138,9439607301,2008,TRUE,Under Maintenance,3629977.39,CAR009
WH04199,Dehradun Mother Warehouse 4199,Fulfillment Center,Dehradun,Uttarakhand,809094,248197,4095,1730,Manager_129,9887442959,1999,TRUE,Expanding,3998721.09,CAR013
WH04200,Mapusa Mother Warehouse 4200,Cold Storage,Mapusa,Goa,221057,217856,2947,6503,Manager_406,9531845291,2004,FALSE,Inactive,3037425.86,CAR005
WH04201,Rourkela Spoke 4201,Cold Storage,Rourkela,Odisha,368221,60766,9058,5159,Manager_245,9788481089,2004,FALSE,Inactive,2160971.97,CAR011
WH04202,Faridabad Mother Warehouse 4202,Dark Store,Faridabad,Haryana,788627,25363,7318,661,Manager_331,9991769942,2014,FALSE,Expanding,737786.55,CAR005
WH04203,Faridabad Hub 4203,Fulfillment Center,Faridabad,Haryana,843398,29782,2946,2148,Manager_284,9222127483,1998,TRUE,Active,1835738.19,CAR013
WH04204,Salem Cold Storage 4204,Fulfillment Center,Salem,Tamil Nadu,565170,18663,6506,7153,Manager_128,9120497758,2002,TRUE,Under Maintenance,3522770.75,CAR014
WH04205,Jamshedpur Dark Store 4205,Hub,Jamshedpur,Jharkhand,674532,147849,854,5842,Manager_363,9453236239,2008,TRUE,Inactive,1457487.88,CAR003
WH04206,Mandi Dark Store 4206,Transit Depot,Mandi,Himachal Pradesh,590956,114352,4587,3575,Manager_93,9967460241,2021,TRUE,Expanding,574174.8,CAR004
WH04207,Ranchi Hub 4207,Dark Store,Ranchi,Jharkhand,837774,248058,85,,Manager_84,9458515114,2002,FALSE,Active,2833427.6,CAR014
WH04208,Roorkee Hub 4208,Spoke,Roorkee,Uttarakhand,771251,108720,4935,7060,Manager_312,9183902676,2017,FALSE,Under Maintenance,2910677.92,CAR011
WH04209,Bengaluru Cold Storage 4209,Cold Storage,Bengaluru,Karnataka,478244,115039,8040,4930,Manager_317,9743039166,2018,FALSE,Active,4344074.08,CAR006
WH04210,Khammam Fulfillment Center 4210,Transit Depot,Khammam,Telangana,493168,241389,2882,8439,Manager_404,9653427576,2003,TRUE,Expanding,1039615.29,CAR008
WH04211,Ahmedabad Spoke 4211,Cold Storage,Ahmedabad,Gujarat,125292,107587,5718,1013,Manager_132,9933820879,2005,TRUE,Active,626332.65,CAR007
WH04212,Dibrugarh Fulfillment Center 4212,Spoke,Dibrugarh,Assam,405742,182866,8936,5504,Manager_23,9217300986,2003,FALSE,Inactive,3841881.2,CAR003
WH04213,Rajkot Spoke 4213,Cold Storage,Rajkot,Gujarat,167835,57694,1048,4244,Manager_133,9669704927,2022,1,Inactive,3716635.5,CAR006
WH04214,Kannur Transit Depot 4214,Spoke,Kannur,Kerala,922269,214909,8184,3822,Manager_177,9796572500,2019,TRUE,Active,3030304.67,CAR003
WH04215,Mysuru Dark Store 4215,Spoke,Mysuru,Karnataka,634579,113523,1857,1761,Manager_109,9275540905,2011,FALSE,Inactive,2760078.46,CAR001
WH04216,Patiala Fulfillment Center 4216,Fulfillment Center,Patiala,Punjab,782743,219828,2001,1467,Manager_435,9483916089,2023,FALSE,Active,3353320.14,CAR009
WH04217,Vasco Mother Warehouse 4217,Cold Storage,Vasco,Goa,236469,199846,394,3318,Manager_416,9556017192,2022,TRUE,Active,3496541.66,CAR004
WH04218,Indore Transit Depot 4218,Mother Warehouse,Indore,Madhya Pradesh,131488,148353,5229,4619,Manager_176,9305237142,2004,FALSE,Inactive,4144265.31,CAR001
WH04219,Vasco Spoke 4219,Spoke,Vasco,Goa,689495,97557,4261,,Manager_270,9491635859,2007,TRUE,Inactive,1460181.27,CAR007
WH04220,Gurugram Mother Warehouse 4220,Fulfillment Center,Gurugram,Delhi,845603,9314,2294,5969,Manager_355,9220865024,2002,FALSE,Inactive,4603926.59,CAR013
WH04221,Jodhpur Spoke 4221,Mother Warehouse,Jodhpur,Rajasthan,481162,184711,8347,6427,Manager_287,9428404727,2010,FALSE,Inactive,--,CAR010
WH04222,Vasco Mother Warehouse 4222,Hub,Vasco,Goa,469738,75008,138,4474,Manager_336,9295659431,2024,TRUE,Inactive,1067856.21,CAR006
WH04223,Rishikesh Spoke 4223,Hub,Rishikesh,Uttarakhand,402757,80882,1352,5030,Manager_342,9682948300,2003,FALSE,Under Maintenance,4057175.36,CAR015
WH04224,Nashik Cold Storage 4224,Dark Store,Nashik,Maharashtra,753814,22439,2993,1241,Manager_449,9222002774,2021,TRUE,Under Maintenance,3477865.08,CAR013
WH04225,Surat Hub 4225,Fulfillment Center,Surat,Gujarat,165081,227040,9943,8837,Manager_154,9917307176,2016,FALSE,Inactive,2337923.63,CAR002
WH04226,Manali Transit Depot 4226,Dark Store,Manali,Himachal Pradesh,243966,32411,126,1617,Manager_219,9386815508,2012,FALSE,Inactive,683007.59,CAR001
WH04227,Surat Mother Warehouse 4227,Fulfillment Center,Surat,Gujarat,385818,--,7101,6700,Manager_204,9382784299,2024,FALSE,Inactive,--,CAR013
WH04228,Patna Spoke 4228,Dark Store,Patna,Bihar,536211,13462,3285,8527,Manager_34,9292113752,2005,FALSE,Inactive,3893914.79,CAR007
WH04229,Bhubaneswar Spoke 4229,Cold Storage,Bhubaneswar,Odisha,671693,294804,9630,2035,Manager_265,9581399949,2021,FALSE,Expanding,Confidential,CAR004
WH04230,Ujjain Hub 4230,Transit Depot,Ujjain,Madhya Pradesh,580920,126467,1539,8561,Manager_194,9989676458,1998,FALSE,Inactive,731897.2,CAR005
WH04231,Jamshedpur Transit Depot 4231,Hub,Jamshedpur,Jharkhand,172691,85057,5517,4639,Manager_469,9369577509,2017,TRUE,Expanding,3030092.64,CAR003
WH04232,Coimbatore Mother Warehouse 4232,Fulfillment Center,Coimbatore,Tamil Nadu,941559,229109,6350,3299,Manager_442,,2017,TRUE,Active,3764886.87,CAR010
WH04233,Ahmedabad Fulfillment Center 4233,Spoke,Ahmedabad,Gujarat,553006,124054,8392,316,Manager_443,9299480247,2008,FALSE,Inactive,2923099.77,CAR011
WH04234,Berhampur Cold Storage 4234,Dark Store,Berhampur,Odisha,140580,241363,9570,2223,Manager_213,9964696247,2023,TRUE,Expanding,2292904.93,CAR008
WH04235,Dehradun Transit Depot 4235,Transit Depot,Dehradun,Uttarakhand,,102589,5272,3882,Manager_373,9958292182,2017,FALSE,Expanding,1079017.5,CAR008
WH04236,Nashik Spoke 4236,Dark Store,Nashik,Maharashtra,142448,63380,4511,7711,Manager_115,9575901310,2022,TRUE,Expanding,584563.85,CAR006
WH04237,Sambalpur Fulfillment Center 4237,Transit Depot,Sambalpur,Odisha,223046,TBD,9503,2795,Manager_269,9654626773,2023,FALSE,Active,1049508.05,CAR006
WH04238,Jamshedpur Dark Store 4238,Dark Store,Jamshedpur,Jharkhand,474207,TBD,309,6999,Manager_459,9230657511,2022,TRUE,Expanding,1466113.53,CAR013
WH04239,Meerut Dark Store 4239,Mother Warehouse,Meerut,Uttar Pradesh,609434,265097,5870,251,Manager_369,9718327542,2011,TRUE,Under Maintenance,682380.41,CAR012
WH04240,Mandi Dark Store 4240,Spoke,Mandi,Himachal Pradesh,424108,197306,4848,7310,Manager_148,9469555888,2018,FALSE,Expanding,101213.49,CAR006
WH04241,Bokaro Hub 4241,Cold Storage,Bokaro,Jharkhand,202695,281874,3327,579,Manager_158,9668141184,2022,FALSE,Active,3739945.45,CAR015
WH04242,Kota Spoke 4242,Mother Warehouse,Kota,Rajasthan,459451,235141,5531,8081,Manager_251,9474787122,2007,FALSE,Inactive,4049005.28,CAR007
WH04243,Kannur Transit Depot 4243,Fulfillment Center,Kannur,Kerala,166563,154823,9957,5480,Manager_125,9943558168,2012,FALSE,Expanding,4611946.6,CAR012
WH04244,Jamshedpur Mother Warehouse 4244,Mother Warehouse,Jamshedpur,Jharkhand,143559,213690,7963,7872,Manager_351,,2021,FALSE,Under Maintenance,4590523.66,CAR009
WH04245,Karimnagar Fulfillment Center 4245,Hub,Karimnagar,Telangana,121956,273578,8114,8651,Manager_352,9880064682,2001,TRUE,Expanding,818339.23,CAR010
WH04246,Bengaluru Fulfillment Center 4246,Spoke,Bengaluru,Karnataka,290873,246656,6401,4704,Manager_28,9887249810,2011,FALSE,Under Maintenance,4551794.03,CAR006
WH04247,Faridabad Hub 4247,Spoke,Faridabad,Haryana,360073,87398,4909,4364,Manager_447,9131172310,2016,TRUE,Inactive,2094988.71,CAR005
WH04248,Dhanbad Hub 4248,Transit Depot,Dhanbad,Jharkhand,431820,171459,2975,2374,Manager_386,9446552680,2023,FALSE,Inactive,1170406.17,CAR015
WH04249,Gurugram Transit Depot 4249,Transit Depot,Gurugram,Haryana,893350,224217,5601,5526,Manager_88,9982338993,2021,yes,Expanding,1156073.02,CAR012
WH04250,Gurugram Spoke 4250,Hub,Gurugram,Haryana,307814,267971,7491,2379,Manager_357,9150807530,2021,FALSE,Inactive,2799624.72,CAR015
WH04251,Ambala Hub 4251,Dark Store,Ambala,Haryana,638482,288217,3683,987,Manager_86,9601136515,2008,FALSE,Expanding,169257.17,CAR005
WH04252,Patna Cold Storage 4252,Fulfillment Center,Patna,Bihar,572395,34606,8735,3910,Manager_346,9244417355,2009,FALSE,Active,Confidential,CAR012
WH04253,Rohini Dark Store 4253,Transit Depot,Rohini,Delhi,176994,252413,2633,2648,Manager_306,9167825146,2022,FALSE,Active,3969236.86,CAR002
WH04254,Indore Spoke 4254,Transit Depot,Indore,Madhya Pradesh,722601,170421,8728,2281,Manager_284,9231297400,2005,TRUE,Under Maintenance,4244611.99,CAR011
WH04255,Salem Hub 4255,Mother Warehouse,Salem,Tamil Nadu,400265,14975,546,,Manager_15,9210248807,2003,FALSE,Expanding,3976265.68,CAR002
WH04256,Jabalpur Spoke 4256,Mother Warehouse,Jabalpur,Madhya Pradesh,336103,133227,7542,89,Manager_191,9370927908,2016,FALSE,Inactive,2098015.11,CAR003
WH04257,Durgapur Hub 4257,Hub,Durgapur,West Bengal,654525,260705,137,8739,Manager_419,9427085622,2014,TRUE,Active,1938166.94,CAR001
WH04258,Berhampur Fulfillment Center 4258,Spoke,Berhampur,Odisha,224129,80231,6177,,Manager_107,9450231073,2011,FALSE,Active,3458276.61,CAR014
WH04259,Bhubaneswar Hub 4259,Spoke,Bhubaneswar,Odisha,116973,195373,9121,8414,Manager_454,9947553019,2003,TRUE,Under Maintenance,1392377.13,CAR010
WH04260,Haridwar Dark Store 4260,Dark Store,Haridwar,Uttarakhand,,49938,4785,8225,Manager_177,9188281200,2022,FALSE,Active,4876258.57,CAR001
WH04261,Ambala Transit Depot 4261,Transit Depot,Ambala,Haryana,718778,113191,4946,4221,Manager_61,9394816619,2013,TRUE,Under Maintenance,4659073.72,CAR008
WH04262,Aurangabad Spoke 4262,Cold Storage,Aurangabad,Maharashtra,728426,26602,9415,634,Manager_217,9433989348,2005,FALSE,Expanding,3241001.7,CAR002
WH04263,Nashik Mother Warehouse 4263,Transit Depot,Nashik,Maharashtra,384051,263218,4695,1189,Manager_142,9591864035,2019,TRUE,Active,1263135.13,CAR003
WH04264,Bhubaneswar Transit Depot 4264,Fulfillment Center,Bhubaneswar,Odisha,140197,149768,7479,1314,Manager_152,9461743081,2001,TRUE,Under Maintenance,4238006.89,CAR014
