Carrier_ID,Carrier_Name,HQ_City,HQ_State,Fleet_Size,Founded_Year,Rating_5,Contact_Email,Annual_Revenue_Cr,Owns_Aircraft,Service_Type,Pan_India,ISO_Certified,Active_Pincodes,NPS_Score
CAR03428,Rivigo,New Delhi,Jharkhand,11801,1997,3.9,ops3428@carrier.in,13221.3,FALSE,Standard,TRUE,FALSE,4843,90
CAR03429,Shiprocket,Pune,Haryana,5445,2009,2.7,ops3429@carrier.in,9383.45,FALSE,Standard,TRUE,TRUE,15310,80
CAR03430,Om Logistics,Solan,Himachal Pradesh,7440,1995,3.2,ops3430@carrier.in,4470.24,FALSE,Express,FALSE,FALSE,4631,67
CAR03431,Trackon Couriers,Jorhat,Tamil Nadu,14353,1996,1.6,ops3431@carrier.in,2843.56,TRUE,Standard,TRUE,TRUE,7502,25
CAR03432,Porter Technologies,Ludhiana,Uttarakhand,17387,2017,2.8,ops3432@carrier.in,undisclosed,FALSE,Economy,FALSE,TRUE,14409,21
CAR03433,Vulcan Express,Nagpur,Kerala,15720,2019,3.9,ops3433@carrier.in,18657.84,FALSE,Same Day,TRUE,FALSE,6505,43
CAR03434,DTDC Express,New Delhi,Haryana,15709,1994,1.7,ops3434@carrier.in,9073.98,yes,Economy,TRUE,FALSE,7734,76
CAR03435,Mahindra Logistics,Rohini,Madhya Pradesh,1946,2021,4.6,ops3435@carrier.in,8663.19,FALSE,Economy,FALSE,TRUE,13409,
CAR03436,TCI Express,Vadodara,Uttar Pradesh,2423,1991,2.9,ops3436@carrier.in,16442.84,FALSE,Same Day,FALSE,FALSE,11697,42
CAR03437,Rivigo,Patiala,Maharashtra,8792,2007,2.5,ops3437@carrier.in,14536.01,TRUE,Economy,TRUE,FALSE,17812,79
CAR03438,Amazon Logistics India,Silchar,Tamil Nadu,2550,2014,2.3,ops3438@carrier.in,2525.54,TRUE,Express,FALSE,TRUE,1968,64
CAR03439,FedEx India,Jaipur,Haryana,3512,2015,2.2,ops3439@carrier.in,--,FALSE,Economy,FALSE,TRUE,12566,32
CAR03440,Porter Technologies,Rohtak,Punjab,7308,1988,3.6,ops3440@carrier.in,6374.24,TRUE,Same Day,FALSE,FALSE,5074,27
CAR03441,DTDC Express,Mysuru,Uttar Pradesh,7109,1981,3,ops3441@carrier.in,4718.01,TRUE,Next Day,FALSE,TRUE,14465,69
CAR03442,TVS Supply Chain,Nizamabad,Maharashtra,15104,1998,4.7,ops3442@carrier.in,12579.4,FALSE,Same Day,FALSE,FALSE,9205,
CAR03443,VRL Logistics,Cuttack,Delhi,9095,2007,1.7,ops3443@carrier.in,16252.21,TRUE,Express,TRUE,FALSE,16258,70
CAR03444,DTDC Express,Gandhinagar,Madhya Pradesh,5958,2019,4.4,ops3444@carrier.in,6587.92,TRUE,Same Day,TRUE,FALSE,13079,57
CAR03445,Shadowfax Technologies,Mysuru,Haryana,19829,2022,2.9,ops3445@carrier.in,12459.28,TRUE,Express,FALSE,FALSE,17417,79
CAR03446,Express Roadways,Berhampur,Telangana,3009,1996,3.4,ops3446@carrier.in,18937.49,FALSE,Same Day,TRUE,TRUE,7159,78
CAR03447,Redif Logistics,Berhampur,Uttar Pradesh,19884,2021,4.4,ops3447@carrier.in,10739.69,TRUE,Express,TRUE,TRUE,2897,
CAR03448,Ecom Express,Jalandhar,Jharkhand,3362,1997,2.2,ops3448@carrier.in,621.96,FALSE,Same Day,TRUE,TRUE,484,85
CAR03449,Vulcan Express,Haldwani,Rajasthan,14780,2003,1.9,ops3449@carrier.in,4755.24,TRUE,Same Day,FALSE,TRUE,8845,66
CAR03450,Vulcan Express,Patna,Gujarat,10139,1984,2.4,ops3450@carrier.in,15907.19,TRUE,Express,FALSE,TRUE,18894,14
CAR03451,DHL Express India,Margao,Uttar Pradesh,9387,2007,4.6,ops3451@carrier.in,12515.58,FALSE,Same Day,TRUE,TRUE,3819,28
CAR03452,Patel Roadways,Rohtak,Karnataka,12360,2005,4.2,ops3452@carrier.in,13752.9,TRUE,Economy,FALSE,FALSE,16311,31
CAR03453,Shiprocket,Mysuru,Maharashtra,4347,2001,3.9,ops3453@carrier.in,13209.68,FALSE,Next Day,TRUE,TRUE,6496,25
CAR03454,TCI Express,Berhampur,Delhi,16526,1988,1.6,ops3454@carrier.in,12235.65,FALSE,Same Day,FALSE,TRUE,278,25
CAR03455,Mahindra Logistics,Berhampur,Kerala,8913,2002,1.6,ops3455@carrier.in,11991.29,FALSE,Economy,FALSE,TRUE,3394,88
CAR03456,Trackon Couriers,Silchar,Jharkhand,15367,1997,2.4,ops3456@carrier.in,241.52,FALSE,Same Day,FALSE,TRUE,1021,31
CAR03457,TVS Supply Chain,Ujjain,Himachal Pradesh,1629,2019,3.1,ops3457@carrier.in,Confidential,TRUE,Next Day,TRUE,FALSE,15965,63
CAR03458,Ecom Express,Pune,Delhi,13401,1993,3.5,ops3458@carrier.in,16598.47,FALSE,Economy,FALSE,FALSE,8862,43
CAR03459,Patel Roadways,Dhanbad,Jharkhand,610,2013,4.4,ops3459@carrier.in,5658.76,FALSE,Express,TRUE,FALSE,11608,28
CAR03460,Amazon Logistics India,Deoghar,Uttar Pradesh,3537,1980,4.8,ops3460@carrier.in,5802.28,TRUE,Express,TRUE,FALSE,1676,50
CAR03461,TCI Express,Kannur,Jharkhand,968,2002,3.7,ops3461@carrier.in,1845.14,FALSE,Express,TRUE,FALSE,3919,
CAR03462,VRL Logistics,Varanasi,Kerala,18068,2009,4.2,ops3462@carrier.in,12565.74,TRUE,Economy,TRUE,TRUE,13113,33
CAR03463,Dunzo Daily,Gandhinagar,Uttarakhand,18189,1984,2.7,ops3463@carrier.in,N/A,TRUE,Economy,FALSE,TRUE,14137,72
CAR03464,Speed Post,Jabalpur,Delhi,7388,2013,4.3,ops3464@carrier.in,8355.33,TRUE,Standard,TRUE,TRUE,14845,37
CAR03465,Porter Technologies,Dibrugarh,Gujarat,8169,1997,2.4,ops3465@carrier.in,19177.85,TRUE,Express,FALSE,FALSE,15387,25
CAR03466,Safexpress,Dhanbad,Maharashtra,2737,2018,4.2,ops3466@carrier.in,17000.71,FALSE,Express,TRUE,FALSE,18703,76
CAR03467,Mahindra Logistics,Cuttack,Tamil Nadu,N/A,1984,2,ops3467@carrier.in,900.27,FALSE,Express,FALSE,FALSE,18105,38
CAR03468,Professional Couriers,Dibrugarh,Assam,14987,2003,1.9,ops3468@carrier.in,17784.06,TRUE,Economy,FALSE,TRUE,4041,22
CAR03469,Ecom Express,Bathinda,Goa,13338,1991,3.1,ops3469@carrier.in,5064.65,FALSE,Same Day,TRUE,FALSE,228,
CAR03470,Redif Logistics,Dharamshala,Gujarat,19456,2000,3.4,ops3470@carrier.in,7606.57,FALSE,Standard,TRUE,FALSE,13961,47
CAR03471,FedEx India,New Delhi,Himachal Pradesh,19089,1998,,ops3471@carrier.in,2219.22,FALSE,Same Day,FALSE,TRUE,742,71
CAR03472,Spoton Logistics,Jaipur,Uttarakhand,10218,1986,2.4,ops3472@carrier.in,6456.42,FALSE,Same Day,FALSE,FALSE,4913,88
CAR03473,Redif Logistics,Pune,Haryana,15939,2022,,ops3473@carrier.in,10683.2,FALSE,Same Day,TRUE,TRUE,5083,
CAR03474,VRL Logistics,Ajmer,Maharashtra,15515,2008,2.2,ops3474@carrier.in,6569.63,TRUE,Next Day,TRUE,FALSE,6882,
CAR03475,Trackon Couriers,Ponda,Karnataka,12156,1987,4.1,ops3475@carrier.in,942.53,TRUE,Standard,FALSE,FALSE,12798,46
CAR03476,Porter Technologies,Karimnagar,Bihar,13599,1980,4.8,ops3476@carrier.in,2850.8,TRUE,Next Day,FALSE,TRUE,16227,66
CAR03477,Shiprocket,Salem,West Bengal,3410,2006,1.9,ops3477@carrier.in,2953.91,TRUE,Express,TRUE,TRUE,10651,54
CAR03478,Amazon Logistics India,Ludhiana,Goa,17083,1999,2.3,ops3478@carrier.in,18316.32,TRUE,Same Day,TRUE,FALSE,9264,20
CAR03479,Xpressbees,Kochi,Tamil Nadu,11705,1983,1.7,ops3479@carrier.in,19932.1,FALSE,Standard,FALSE,TRUE,7135,39
CAR03480,Porter Technologies,Vasco,Karnataka,6118,1984,1.7,ops3480@carrier.in,7372.77,TRUE,Next Day,FALSE,TRUE,10551,73
CAR03481,Express Roadways,Aurangabad,Uttar Pradesh,3829,1990,3.3,ops3481@carrier.in,10861.24,FALSE,Express,TRUE,FALSE,10613,29
CAR03482,Amazon Logistics India,Silchar,Maharashtra,7180,1989,4.9,ops3482@carrier.in,1884.54,TRUE,Economy,FALSE,TRUE,2372,32
CAR03483,Safexpress,Noida,Goa,12794,1984,3.5,ops3483@carrier.in,1570.1,TRUE,Express,FALSE,TRUE,9370,34
CAR03484,Professional Couriers,Tezpur,Haryana,15230,2018,4,ops3484@carrier.in,14276.06,FALSE,Economy,TRUE,TRUE,6868,63
CAR03485,Spoton Logistics,Amritsar,Telangana,9109,2015,3.2,ops3485@carrier.in,10310.38,TRUE,Express,TRUE,FALSE,9047,84
CAR03486,Patel Roadways,Gurugram,Gujarat,2208,1991,2.6,ops3486@carrier.in,12704.59,TRUE,Standard,FALSE,TRUE,15049,67
CAR03487,Mahindra Logistics,Warangal,Rajasthan,14063,2003,,ops3487@carrier.in,10520.16,FALSE,Next Day,FALSE,TRUE,5367,42
CAR03488,Blue Dart Express,Manali,Haryana,2147,1992,4.1,ops3488@carrier.in,2812.03,FALSE,Same Day,no,FALSE,4618,88
CAR03489,Ecom Express,Udaipur,Rajasthan,unknown,1999,3.2,ops3489@carrier.in,14192.54,TRUE,Same Day,TRUE,FALSE,2458,77
CAR03490,Patel Roadways,Gaya,Himachal Pradesh,18530,1983,3.4,ops3490@carrier.in,4830.38,TRUE,Standard,TRUE,FALSE,4707,34
CAR03491,Amazon Logistics India,Surat,Jharkhand,8564,2001,1.9,ops3491@carrier.in,8614.7,FALSE,Next Day,TRUE,FALSE,14776,23
CAR03492,Ecom Express,Bokaro,Kerala,19809,2022,3.5,ops3492@carrier.in,13724.21,TRUE,Same Day,FALSE,FALSE,14101,15
CAR03493,Delhivery Ltd,Udaipur,Madhya Pradesh,9363,2021,2.2,ops3493@carrier.in,19915.69,FALSE,Standard,TRUE,FALSE,15349,28
CAR03494,Spoton Logistics,Faridabad,Haryana,12745,2005,2,ops3494@carrier.in,3865.14,FALSE,Economy,FALSE,FALSE,5176,68
CAR03495,Ecom Express,Durgapur,Assam,12804,2021,4.7,ops3495@carrier.in,1820.12,FALSE,Economy,TRUE,FALSE,9863,52
CAR03496,DTDC Express,New Delhi,Maharashtra,14934,1987,4.4,ops3496@carrier.in,5589.3,TRUE,Next Day,FALSE,FALSE,18898,64
CAR03497,Patel Roadways,Kozhikode,Jharkhand,17402,2009,2.9,ops3497@carrier.in,3323.35,TRUE,Economy,TRUE,FALSE,14098,52
CAR03498,FedEx India,Aurangabad,Gujarat,13193,1984,4.1,ops3498@carrier.in,13173.5,Y,Same Day,TRUE,TRUE,6501,59
CAR03499,Professional Couriers,Howrah,Rajasthan,4798,2003,4.2,ops3499@carrier.in,14381.73,FALSE,Next Day,FALSE,FALSE,3693,41
CAR03500,Mahindra Logistics,Trichy,Madhya Pradesh,N/A,2000,3.5,ops3500@carrier.in,5873.37,FALSE,Next Day,FALSE,FALSE,15880,66
CAR03501,Dunzo Daily,Amritsar,Gujarat,12175,2018,4.1,ops3501@carrier.in,19376.9,FALSE,Same Day,yes,TRUE,2488,64
CAR03502,Safexpress,Darbhanga,Uttar Pradesh,17614,2018,4.2,ops3502@carrier.in,17830.79,FALSE,Economy,FALSE,FALSE,14489,65
CAR03503,Patel Roadways,Asansol,Assam,7316,1983,4.7,ops3503@carrier.in,12346.87,TRUE,Economy,TRUE,FALSE,12583,40
CAR03504,Patel Roadways,Agra,Haryana,6546,2018,4.8,ops3504@carrier.in,6198.5,FALSE,Standard,TRUE,FALSE,3001,19
CAR03505,DHL Express India,Thiruvananthapuram,Jharkhand,1300,2009,2.3,ops3505@carrier.in,5753.83,TRUE,Standard,TRUE,TRUE,9288,19
CAR03506,Dunzo Daily,Darbhanga,Madhya Pradesh,18906,2011,1.5,ops3506@carrier.in,3721.2,TRUE,Next Day,FALSE,FALSE,2669,23
CAR03507,Om Logistics,Kanpur,Tamil Nadu,16345,2002,2.1,ops3507@carrier.in,13275.26,FALSE,Economy,TRUE,TRUE,3721,28
CAR03508,Professional Couriers,Jodhpur,Bihar,7862,2015,2.2,ops3508@carrier.in,5517.36,FALSE,Express,FALSE,TRUE,10846,56
CAR03509,FedEx India,Jaipur,Odisha,8958,2002,2.4,ops3509@carrier.in,9298.79,TRUE,Next Day,TRUE,FALSE,5962,21
CAR03510,Xpressbees,Vasco,Kerala,10773,2004,3.4,ops3510@carrier.in,19703.26,FALSE,Standard,FALSE,TRUE,13375,40
CAR03511,Mahindra Logistics,Muzaffarpur,Tamil Nadu,19031,1991,4,ops3511@carrier.in,19360.54,FALSE,Express,FALSE,FALSE,13720,82
CAR03512,Xpressbees,Asansol,Madhya Pradesh,3035,2019,2.9,ops3512@carrier.in,18103.65,FALSE,Next Day,FALSE,FALSE,7357,20
CAR03513,VRL Logistics,Dwarka,Haryana,3804,2006,2.6,ops3513@carrier.in,7937.8,TRUE,Same Day,FALSE,FALSE,1529,28
CAR03514,Amazon Logistics India,Belagavi,Odisha,363,2005,1.8,ops3514@carrier.in,5578.48,TRUE,Standard,FALSE,TRUE,723,74
CAR03515,Safexpress,Asansol,Uttarakhand,9144,2002,4,ops3515@carrier.in,1786.65,TRUE,Same Day,FALSE,TRUE,16217,13
CAR03516,Shadowfax Technologies,Vasco,Delhi,18942,1986,3,ops3516@carrier.in,19323.96,FALSE,Express,TRUE,FALSE,1095,28
CAR03517,Xpressbees,Gurugram,Punjab,9665,2021,3.3,ops3517@carrier.in,2626.68,no,Next Day,FALSE,TRUE,692,90
CAR03518,DHL Express India,Rourkela,Delhi,5969,1989,3.6,ops3518@carrier.in,17221.45,FALSE,Same Day,TRUE,FALSE,14648,
CAR03519,Gati Ltd,Gaya,Gujarat,6683,1992,3.2,ops3519@carrier.in,16926.62,TRUE,Next Day,TRUE,FALSE,15590,26
CAR03520,Redif Logistics,Cuttack,Uttarakhand,17655,1991,4,ops3520@carrier.in,N/A,FALSE,Economy,FALSE,FALSE,7956,74
CAR03521,Ecom Express,Cuttack,Punjab,1700,2012,4.7,ops3521@carrier.in,2486.28,FALSE,Next Day,FALSE,TRUE,2306,80
CAR03522,Ekart Logistics,Ambala,Rajasthan,1071,2017,4.3,ops3522@carrier.in,10119.12,Y,Next Day,FALSE,FALSE,6904,28
CAR03523,Amazon Logistics India,Jabalpur,Gujarat,13278,2001,3.7,ops3523@carrier.in,9758.05,TRUE,Express,TRUE,TRUE,11330,50
CAR03524,Shree Maruti Courier,Madurai,Punjab,15240,2009,3.2,ops3524@carrier.in,17544.16,FALSE,Economy,TRUE,FALSE,6958,36
CAR03525,TVS Supply Chain,Vasco,Karnataka,10263,2018,4.3,ops3525@carrier.in,8548.17,TRUE,Standard,TRUE,FALSE,598,71
CAR03526,Spoton Logistics,Jalandhar,Odisha,3244,2006,1.7,ops3526@carrier.in,4694.87,TRUE,Next Day,FALSE,FALSE,18271,70
CAR03527,Patel Roadways,Indore,Gujarat,3627,2017,2,ops3527@carrier.in,11084.13,TRUE,Economy,TRUE,FALSE,10020,81
CAR03528,Gati Ltd,Siliguri,Haryana,18504,2002,3.4,ops3528@carrier.in,13017.12,TRUE,Same Day,TRUE,FALSE,16560,26
CAR03529,Shiprocket,Pune,Punjab,14716,2017,,ops3529@carrier.in,19211.26,yes,Standard,FALSE,FALSE,3447,66
CAR03530,Shadowfax Technologies,Panaji,Bihar,9352,2008,3.2,ops3530@carrier.in,6437.34,FALSE,Express,FALSE,FALSE,1443,63
CAR03531,Safexpress,Kolkata,Gujarat,14410,1981,2.8,ops3531@carrier.in,11536.36,TRUE,Standard,FALSE,TRUE,3450,73
CAR03532,Shadowfax Technologies,Vasco,Telangana,13684,2020,4.6,ops3532@carrier.in,18636.94,FALSE,Same Day,FALSE,TRUE,17715,44
CAR03533,Trackon Couriers,Coimbatore,Punjab,7782,1980,4.1,ops3533@carrier.in,15863.46,TRUE,Economy,TRUE,TRUE,1684,81
CAR03534,Blue Dart Express,Pune,Bihar,4663,2012,4.1,ops3534@carrier.in,17289.07,TRUE,Next Day,FALSE,FALSE,1637,40
CAR03535,Mahindra Logistics,Berhampur,Himachal Pradesh,9654,1984,3.7,ops3535@carrier.in,11935.4,FALSE,Next Day,TRUE,TRUE,3606,85
CAR03536,Shree Maruti Courier,Guwahati,Haryana,16422,2013,4.7,ops3536@carrier.in,13624.65,FALSE,Same Day,FALSE,TRUE,13206,49
CAR03537,Gati Ltd,Amritsar,Punjab,19345,1987,1.6,ops3537@carrier.in,19829.81,TRUE,Next Day,TRUE,FALSE,14605,74
CAR03538,Amazon Logistics India,Durgapur,Himachal Pradesh,7597,2003,2.2,ops3538@carrier.in,6351.06,TRUE,Standard,FALSE,TRUE,6550,76
CAR03539,DTDC Express,Patna,Madhya Pradesh,7692,2012,3.4,ops3539@carrier.in,4200.32,TRUE,Economy,FALSE,TRUE,3489,84
CAR03540,Shree Maruti Courier,Bathinda,Rajasthan,--,1981,4,ops3540@carrier.in,2231.87,TRUE,Express,FALSE,FALSE,1072,32
CAR03541,Ecom Express,Kannur,Maharashtra,3774,1994,3.4,ops3541@carrier.in,17728.18,TRUE,Same Day,FALSE,TRUE,1465,28
CAR03542,Mahindra Logistics,Shimla,Uttar Pradesh,3166,2011,1.7,ops3542@carrier.in,9434.67,TRUE,Economy,TRUE,TRUE,6663,37
CAR03543,Ecom Express,Vadodara,Bihar,19866,1990,1.8,ops3543@carrier.in,10393.79,FALSE,Same Day,TRUE,FALSE,16752,38
CAR03544,DTDC Express,Dharamshala,Madhya Pradesh,12500,2015,3.6,ops3544@carrier.in,3993.41,FALSE,Next Day,FALSE,FALSE,1081,
CAR03545,Amazon Logistics India,Surat,Haryana,17095,1993,3.5,ops3545@carrier.in,13311.11,FALSE,Same Day,FALSE,FALSE,3099,22
CAR03546,TCI Express,Dwarka,West Bengal,4615,2006,1.8,ops3546@carrier.in,1578,FALSE,Same Day,TRUE,FALSE,10673,37
CAR03547,TCI Express,Madurai,Punjab,18044,1989,4.7,ops3547@carrier.in,18757.15,FALSE,Economy,TRUE,TRUE,10288,26
CAR03548,Trackon Couriers,Dharamshala,Delhi,5607,2015,1.5,ops3548@carrier.in,7928.51,Y,Standard,FALSE,FALSE,13633,18
CAR03549,Mahindra Logistics,Rourkela,Madhya Pradesh,10730,1989,2.9,ops3549@carrier.in,6277.54,TRUE,Next Day,FALSE,FALSE,8902,62
CAR03550,Safexpress,Panaji,Delhi,10690,1996,4.2,ops3550@carrier.in,8401.76,FALSE,Economy,TRUE,TRUE,14326,46
CAR03551,FedEx India,Coimbatore,Delhi,22,1993,3.5,ops3551@carrier.in,1740.93,FALSE,Next Day,TRUE,FALSE,1348,32
CAR03552,Speed Post,Coimbatore,Madhya Pradesh,632,1995,3.1,ops3552@carrier.in,11425.68,FALSE,Express,FALSE,FALSE,11433,71
CAR03553,VRL Logistics,Guwahati,Punjab,4677,1989,4.5,ops3553@carrier.in,12280.08,TRUE,Express,TRUE,FALSE,4358,
CAR03554,Shiprocket,Jabalpur,Tamil Nadu,13275,2021,1.8,ops3554@carrier.in,8616.35,TRUE,Express,FALSE,FALSE,16261,
CAR03555,Porter Technologies,Kannur,Maharashtra,18755,2003,4.3,ops3555@carrier.in,13330.63,FALSE,Standard,FALSE,TRUE,10845,74
CAR03556,Mahindra Logistics,Nagpur,Haryana,17540,1985,5,ops3556@carrier.in,4101.76,TRUE,Same Day,TRUE,FALSE,2451,19
CAR03557,Blue Dart Express,Jorhat,Himachal Pradesh,2555,2010,1.6,ops3557@carrier.in,13167.3,FALSE,Express,FALSE,FALSE,15001,51
CAR03558,Express Roadways,Jabalpur,Tamil Nadu,8913,2022,5,ops3558@carrier.in,10006.19,FALSE,Same Day,no,FALSE,12652,85
CAR03559,Blue Dart Express,Ranchi,Gujarat,5635,2021,4.1,ops3559@carrier.in,19305.82,TRUE,Same Day,FALSE,FALSE,17468,45
CAR03560,Professional Couriers,Pune,West Bengal,17305,1999,5,ops3560@carrier.in,11970.58,TRUE,Next Day,TRUE,FALSE,434,24
CAR03561,Safexpress,Noida,Maharashtra,6352,2016,4.4,ops3561@carrier.in,19724.5,TRUE,Economy,FALSE,FALSE,16852,54
CAR03562,FedEx India,Sambalpur,Rajasthan,8428,2010,,ops3562@carrier.in,11040.95,FALSE,Economy,FALSE,FALSE,8254,
CAR03563,Safexpress,Coimbatore,Tamil Nadu,19483,2018,2.2,ops3563@carrier.in,5607.07,TRUE,Economy,FALSE,FALSE,12739,67
CAR03564,Delhivery Ltd,Cuttack,Bihar,2708,1984,,ops3564@carrier.in,12889.7,TRUE,Next Day,FALSE,FALSE,11470,66
CAR03565,Spoton Logistics,Guwahati,West Bengal,4650,2009,2,ops3565@carrier.in,17086.77,TRUE,Next Day,FALSE,FALSE,4426,52
CAR03566,Shree Maruti Courier,Noida,Uttar Pradesh,16627,1987,3.5,ops3566@carrier.in,18457.46,TRUE,Express,TRUE,TRUE,11665,70
CAR03567,VRL Logistics,Dibrugarh,Telangana,13422,2008,2.6,ops3567@carrier.in,17043.68,FALSE,Economy,FALSE,FALSE,9023,
CAR03568,Shadowfax Technologies,Siliguri,Rajasthan,19397,1987,3.8,ops3568@carrier.in,19651.14,FALSE,Economy,FALSE,FALSE,9433,21
CAR03569,Spoton Logistics,Khammam,Delhi,17329,1981,2.8,ops3569@carrier.in,14401.32,TRUE,Standard,FALSE,FALSE,18726,81
CAR03570,Porter Technologies,New Delhi,Goa,5691,1982,4.3,ops3570@carrier.in,14153.06,TRUE,Express,FALSE,FALSE,17308,77
CAR03571,DTDC Express,Kozhikode,Karnataka,7394,2005,2.8,ops3571@carrier.in,17904.11,FALSE,Standard,FALSE,FALSE,12070,41
CAR03572,Professional Couriers,Tezpur,Karnataka,12916,1983,2.5,ops3572@carrier.in,17227.27,FALSE,Next Day,TRUE,FALSE,18280,64
CAR03573,Vulcan Express,Durgapur,Haryana,18557,2016,2.6,ops3573@carrier.in,16020.32,FALSE,Express,FALSE,TRUE,5452,64
CAR03574,Xpressbees,Belagavi,Punjab,17256,2012,3,ops3574@carrier.in,5405.77,FALSE,Express,TRUE,FALSE,1697,
CAR03575,Vulcan Express,Jabalpur,Uttar Pradesh,5184,1985,2.1,ops3575@carrier.in,10246.56,TRUE,Economy,FALSE,TRUE,16668,65
CAR03576,Shadowfax Technologies,Mapusa,Himachal Pradesh,6906,2009,3.9,ops3576@carrier.in,470.67,FALSE,Next Day,FALSE,FALSE,7318,24
CAR03577,Dunzo Daily,Jaipur,Telangana,5530,2021,2.7,ops3577@carrier.in,4693.27,FALSE,Express,TRUE,TRUE,18401,41
CAR03578,Dunzo Daily,Ahmedabad,Goa,4766,2015,4.8,ops3578@carrier.in,8680.06,FALSE,Next Day,TRUE,TRUE,6361,47
CAR03579,Speed Post,Haridwar,Karnataka,18487,2022,5,ops3579@carrier.in,3735.47,TRUE,Standard,FALSE,FALSE,15547,12
CAR03580,Spoton Logistics,Dibrugarh,Karnataka,13704,1995,3.8,ops3580@carrier.in,12935.83,TRUE,Express,FALSE,FALSE,1716,39
CAR03581,Speed Post,Bathinda,Bihar,17529,1995,4.6,ops3581@carrier.in,15102.74,TRUE,Express,FALSE,TRUE,7697,44
CAR03582,Delhivery Ltd,Belagavi,Delhi,14457,2018,4.9,ops3582@carrier.in,6377.63,FALSE,Same Day,TRUE,FALSE,12660,36
CAR03583,DHL Express India,Amritsar,Assam,10665,1984,3.2,ops3583@carrier.in,6388.23,FALSE,Next Day,FALSE,TRUE,14797,23
CAR03584,Amazon Logistics India,Panaji,Madhya Pradesh,18328,2016,2.6,ops3584@carrier.in,18722.16,FALSE,Economy,FALSE,FALSE,2000,90
CAR03585,Patel Roadways,Dibrugarh,Haryana,4952,2006,2,ops3585@carrier.in,15313.07,TRUE,Economy,TRUE,TRUE,17072,67
CAR03586,Gati Ltd,Ujjain,Maharashtra,14502,1997,2.6,ops3586@carrier.in,12685.15,FALSE,Next Day,TRUE,FALSE,7375,65
CAR03587,Rivigo,Jodhpur,Tamil Nadu,447,1999,3.9,ops3587@carrier.in,16384.26,FALSE,Standard,FALSE,FALSE,6367,
CAR03588,Mahindra Logistics,Nagpur,Delhi,4647,2008,,ops3588@carrier.in,225.85,TRUE,Express,TRUE,TRUE,14046,53
CAR03589,Trackon Couriers,Rourkela,West Bengal,18553,2016,3.7,ops3589@carrier.in,9130.36,TRUE,Standard,TRUE,TRUE,12305,60
CAR03590,FedEx India,Bokaro,Maharashtra,1843,1991,3.2,ops3590@carrier.in,6920.6,TRUE,Economy,FALSE,FALSE,294,87
CAR03591,FedEx India,Faridabad,Gujarat,15129,2014,2.9,ops3591@carrier.in,7656.27,TRUE,Express,TRUE,TRUE,14285,43
CAR03592,Speed Post,Sambalpur,Kerala,5790,2003,2.8,ops3592@carrier.in,19964.12,no,Next Day,FALSE,FALSE,5826,
CAR03593,Mahindra Logistics,Vadodara,Delhi,3847,2006,2.4,ops3593@carrier.in,19479.82,1,Express,TRUE,TRUE,18907,45
CAR03594,Porter Technologies,Dehradun,Assam,7798,1981,1.7,ops3594@carrier.in,18281.9,TRUE,Next Day,FALSE,TRUE,16505,39
CAR03595,Professional Couriers,Varanasi,Maharashtra,18318,1991,4.6,ops3595@carrier.in,17863.03,FALSE,Express,TRUE,TRUE,9517,50
CAR03596,Speed Post,Madurai,Madhya Pradesh,11582,1993,1.7,ops3596@carrier.in,3841.36,TRUE,Same Day,FALSE,FALSE,13143,39
CAR03597,Xpressbees,Kannur,Bihar,2378,2018,2.1,ops3597@carrier.in,2015.9,TRUE,Express,TRUE,FALSE,11946,35
CAR03598,Xpressbees,Deoghar,Telangana,18539,2004,2.8,ops3598@carrier.in,15239.83,TRUE,Next Day,FALSE,TRUE,17130,90
CAR03599,FedEx India,Gurugram,Haryana,10685,1989,2.1,ops3599@carrier.in,8055.88,FALSE,Express,TRUE,FALSE,18705,84
CAR03600,Speed Post,Margao,Kerala,11667,1993,3.8,ops3600@carrier.in,12153.29,FALSE,Next Day,FALSE,TRUE,10933,77
CAR03601,Gati Ltd,Roorkee,Tamil Nadu,641,1980,3.5,ops3601@carrier.in,12443.66,FALSE,Standard,FALSE,TRUE,18220,73
CAR03602,Ekart Logistics,Nagpur,Maharashtra,18090,1995,4.8,ops3602@carrier.in,5172.02,N,Standard,FALSE,TRUE,18884,27
CAR03603,Gati Ltd,Haldwani,Haryana,12520,1991,3.6,ops3603@carrier.in,5142.13,TRUE,Express,FALSE,TRUE,18488,41
CAR03604,Redif Logistics,Asansol,Telangana,10621,2011,2.3,ops3604@carrier.in,6870.78,TRUE,Economy,TRUE,FALSE,3001,58
CAR03605,Delhivery Ltd,Thrissur,Rajasthan,14076,1981,3.5,ops3605@carrier.in,undisclosed,FALSE,Next Day,TRUE,TRUE,16955,
CAR03606,Xpressbees,Kolkata,Haryana,10205,2004,3.1,ops3606@carrier.in,3280.89,TRUE,Express,yes,TRUE,5404,49
CAR03607,Patel Roadways,Muzaffarpur,Assam,3076,1983,2,ops3607@carrier.in,19595.46,FALSE,Standard,TRUE,FALSE,188,25
CAR03608,Om Logistics,Jaipur,West Bengal,4848,2000,3.3,ops3608@carrier.in,11935.6,TRUE,Standard,TRUE,TRUE,1095,89
CAR03609,Porter Technologies,Kolkata,Jharkhand,6775,1980,4.5,ops3609@carrier.in,6876.67,N,Same Day,FALSE,FALSE,1086,20
