Shipment_ID,Order_ID,Customer_ID,Carrier_ID,Warehouse_ID,Vehicle_ID,Route_ID,Origin_City,Origin_State,Destination_City,Destination_State,Product_Category,Weight_kg,Volume_m3,Dispatch_Date,Expected_Delivery,Actual_Delivery,Freight_Charge_INR,GST_INR,Payment_Mode,Delivery_Status,Is_Delayed,Attempts,POD_Collected
SHP0004187,ORD0004187,CUST004211,CAR012,WH069,VEH06090,RTE005265,New Delhi,Delhi,Rishikesh,Uttarakhand,Books & Stationery,237.34,9.464,2023-06-08 00:00:00,2023-06-12 00:00:00,,2358.45,424.52,Credit,Cancelled,FALSE,4,FALSE
SHP0004188,ORD0004188,CUST005342,CAR012,WH078,VEH04220,RTE001324,Vasco,Goa,Chennai,Tamil Nadu,Office Supplies,67.14,19.571,2022-10-03 00:00:00,2022-10-04 00:00:00,,825.46,148.58,COD,Delayed,FALSE,4,TRUE
SHP0004189,ORD0004189,CUST001871,CAR007,WH083,VEH06663,RTE002567,Gurugram,Delhi,Hyderabad,Telangana,Automotive Parts,412.71,22.987,2022-09-24 00:00:00,2022-10-04 00:00:00,2022-10-07 00:00:00,6016.31,1082.94,UPI,Cancelled,TRUE,1,TRUE
SHP0004190,ORD0004190,CUST004871,CAR002,WH099,VEH01381,RTE000364,Madurai,Tamil Nadu,Jaipur,Rajasthan,Furniture,46.78,20.029,2021-01-30 00:00:00,2021-02-07 00:00:00,2021-02-07 00:00:00,656.39,118.15,Prepaid,Delivered,FALSE,4,TRUE
SHP0004191,ORD0004191,CUST002874,CAR003,WH034,VEH02685,RTE005094,Nagpur,Maharashtra,Manali,Himachal Pradesh,Grocery & FMCG,297.92,21.511,2021-07-12 00:00:00,2021-07-18 00:00:00,2021-07-18 00:00:00,3535.51,636.39,UPI,Lost,FALSE,1,FALSE
SHP0004192,ORD0004192,CUST001562,CAR005,WH025,VEH00409,RTE001370,New Delhi,Delhi,Dehradun,Uttarakhand,Furniture,260.7,19.441,2024-01-20 00:00:00,2024-01-25 00:00:00,2024-01-23 00:00:00,3261.37,587.05,Wallet,Delivered,FALSE,3,TRUE
SHP0004193,ORD0004193,CUST000912,CAR008,WH062,VEH04414,RTE005618,Chennai,Tamil Nadu,Kolkata,West Bengal,Cosmetics & Personal Care,15.74,8.831,2021-07-24 00:00:00,2021-07-27 00:00:00,2021-07-27 00:00:00,116.97,21.05,Prepaid,Pending Pickup,FALSE,1,TRUE
SHP0004194,ORD0004194,CUST000611,CAR013,WH070,VEH02389,RTE000256,Cuttack,Odisha,Mysuru,Karnataka,Toys & Games,435.26,2.459,2024-08-21 00:00:00,2024-09-02 00:00:00,2024-09-02 00:00:00,7560.1,1360.82,COD,Delayed,FALSE,3,TRUE
SHP0004195,ORD0004195,CUST006295,CAR013,WH088,VEH06546,RTE001018,Silchar,Assam,Jalandhar,Punjab,Toys & Games,477.52,5.298,2022-09-27 00:00:00,2022-10-02 00:00:00,2022-10-01 00:00:00,6171.49,1110.87,COD,In Transit,FALSE,4,TRUE
SHP0004196,ORD0004196,CUST003553,CAR011,WH072,VEH01744,RTE000862,Bhagalpur,Bihar,Kota,Rajasthan,Industrial Goods,360.07,4.787,2022-08-18 00:00:00,2022-08-26 00:00:00,2022-08-26 00:00:00,--,706.49,UPI,Returned,FALSE,2,TRUE
SHP0004197,ORD0004197,CUST005224,CAR007,WH061,VEH02283,RTE005046,Coimbatore,Tamil Nadu,Jaipur,Rajasthan,Furniture,,8.788,2022-07-04 00:00:00,2022-07-08 00:00:00,2022-07-06 00:00:00,432.23,77.8,Prepaid,Returned,FALSE,3,FALSE
SHP0004198,ORD0004198,CUST005084,CAR015,WH021,VEH05451,RTE004440,Haldwani,Uttarakhand,Dharamshala,Himachal Pradesh,Office Supplies,190.39,1.102,2021-12-11 00:00:00,2021-12-23 00:00:00,2021-12-21 00:00:00,1428.83,257.19,Wallet,In Transit,FALSE,3,FALSE
SHP0004199,ORD0004199,CUST002649,CAR011,WH035,VEH01508,RTE004113,Khammam,Telangana,Chennai,Tamil Nadu,Books & Stationery,116.31,14.557,2022-08-31 00:00:00,2022-09-11 00:00:00,2022-09-10 00:00:00,1561.01,280.98,UPI,Out for Delivery,FALSE,3,TRUE
SHP0004200,ORD0004200,CUST005207,CAR009,WH018,VEH00767,RTE002664,Thrissur,Kerala,Nashik,Maharashtra,Automotive Parts,12.41,19.689,2024-02-07 00:00:00,2024-02-16 00:00:00,2024-02-15 00:00:00,133.88,24.1,Wallet,Delivered,FALSE,3,TRUE
SHP0004201,ORD0004201,CUST005631,CAR006,WH060,VEH06008,RTE002753,Ahmedabad,Gujarat,Thiruvananthapuram,Kerala,Books & Stationery,18.63,22.922,2022-07-09 00:00:00,2022-07-18 00:00:00,2022-07-21 00:00:00,188.36,33.9,Prepaid,Returned,TRUE,3,FALSE
SHP0004202,ORD0004202,CUST006631,CAR013,WH045,VEH00961,RTE001340,Lucknow,Uttar Pradesh,Meerut,Uttar Pradesh,Apparel & Fashion,?,5.427,2021-11-15 00:00:00,2021-11-26 00:00:00,2021-11-26 00:00:00,2766.38,497.95,Credit,Pending Pickup,FALSE,1,TRUE
SHP0004203,ORD0004203,CUST001011,CAR012,WH065,VEH01312,RTE003234,Aurangabad,Maharashtra,Rajkot,Gujarat,Cosmetics & Personal Care,336.73,14.486,2024-10-02 00:00:00,2024-10-08 00:00:00,2024-10-08 00:00:00,3985.13,717.32,Wallet,Returned,FALSE,2,FALSE
SHP0004204,ORD0004204,CUST002887,CAR010,WH011,VEH00777,RTE000697,Jabalpur,Madhya Pradesh,Ajmer,Rajasthan,Grocery & FMCG,278.54,14.788,2024-09-30 00:00:00,2024-10-12 00:00:00,2024-10-10 00:00:00,3912.16,704.19,COD,Cancelled,FALSE,3,TRUE
SHP0004205,ORD0004205,CUST006585,CAR008,WH035,VEH05673,RTE004013,Rourkela,Odisha,Bokaro,Jharkhand,Home Appliances,466.35,23.472,2021-03-05 00:00:00,2021-03-08 00:00:00,,8023.68,1444.26,Credit,Delayed,FALSE,4,FALSE
SHP0004206,ORD0004206,CUST001044,CAR007,WH004,VEH04476,RTE001145,Coimbatore,Tamil Nadu,Kolkata,West Bengal,Jewellery,338.28,9.104,2021-11-19 00:00:00,2021-11-23 00:00:00,2021-11-21 00:00:00,5113.48,920.43,Credit,Lost,FALSE,1,no
SHP0004207,ORD0004207,CUST001204,CAR007,WH089,VEH05993,RTE004230,Ranchi,Jharkhand,Bhubaneswar,Odisha,Grocery & FMCG,80.12,11.861,2024-11-20 00:00:00,2024-11-28 00:00:00,2024-11-27 00:00:00,830.9,149.56,Net Banking,Out for Delivery,FALSE,3,FALSE
SHP0004208,ORD0004208,CUST006191,CAR005,WH049,VEH01499,RTE006366,Nizamabad,Telangana,Nashik,Maharashtra,Jewellery,497.94,15.03,2022-07-27 00:00:00,2022-08-08 00:00:00,2022-08-06 00:00:00,8232.16,1481.79,UPI,Returned,FALSE,4,FALSE
SHP0004209,ORD0004209,CUST001681,CAR013,WH042,VEH04406,RTE005691,Margao,Goa,Jamshedpur,Jharkhand,Furniture,287.92,12.095,2022-05-17 00:00:00,2022-05-28 00:00:00,2022-05-28 00:00:00,2810.92,505.97,Credit,Cancelled,FALSE,1,FALSE
SHP0004210,ORD0004210,CUST002154,CAR007,WH008,VEH04302,RTE001114,Margao,Goa,Nizamabad,Telangana,Books & Stationery,163.07,17.074,2023-01-24 00:00:00,2023-02-01 00:00:00,2023-02-07 00:00:00,1569.61,282.53,Prepaid,Cancelled,TRUE,2,FALSE
SHP0004211,ORD0004211,CUST002683,CAR010,WH093,VEH06126,RTE004011,Rajkot,Gujarat,Mandi,Himachal Pradesh,Perishables,424.44,17.965,2021-01-15 00:00:00,2021-01-20 00:00:00,2021-01-20 00:00:00,5799.21,1043.86,Credit,Delayed,FALSE,4,FALSE
SHP0004212,ORD0004212,CUST006490,CAR003,WH043,VEH06421,RTE000330,Rourkela,Odisha,Lucknow,Uttar Pradesh,Home Appliances,400.78,9.664,2024-11-29 00:00:00,2024-12-08 00:00:00,2024-12-09 00:00:00,2091.4,376.45,Credit,Out for Delivery,TRUE,2,TRUE
SHP0004213,ORD0004213,CUST006309,CAR015,WH070,VEH01380,RTE001048,Madurai,Tamil Nadu,Kannur,Kerala,Office Supplies,168.4,4.214,2024-05-15 00:00:00,2024-05-26 00:00:00,2024-05-24 00:00:00,1151.04,207.19,Wallet,In Transit,FALSE,1,TRUE
SHP0004214,ORD0004214,CUST000449,CAR007,WH002,VEH04811,RTE005868,Bokaro,Jharkhand,Roorkee,Uttarakhand,Grocery & FMCG,408.44,20.795,2022-09-23 00:00:00,2022-10-05 00:00:00,2022-10-08 00:00:00,5534.47,996.2,Net Banking,Cancelled,TRUE,2,TRUE
SHP0004215,ORD0004215,CUST006674,CAR006,WH093,VEH00775,RTE003087,Mapusa,Goa,Kolkata,West Bengal,Grocery & FMCG,351.96,19.495,2023-06-19 00:00:00,2023-06-27 00:00:00,2023-06-27 00:00:00,4829,869.22,COD,Delivered,FALSE,1,FALSE
SHP0004216,ORD0004216,CUST004510,CAR010,WH074,VEH02125,RTE000978,Salem,Tamil Nadu,Rohini,Delhi,Apparel & Fashion,139.36,9.014,2023-04-23 00:00:00,2023-05-01 00:00:00,2023-04-30 00:00:00,1723.54,310.24,COD,Delayed,FALSE,2,TRUE
SHP0004217,ORD0004217,CUST004627,CAR011,WH082,VEH02866,RTE001059,Jabalpur,Madhya Pradesh,Rourkela,Odisha,Toys & Games,188.09,23.422,2022-12-20 00:00:00,2022-12-21 00:00:00,2022-12-23 00:00:00,1138.37,204.91,Prepaid,Delivered,TRUE,1,TRUE
SHP0004218,ORD0004218,CUST003463,CAR015,WH048,VEH02545,RTE003062,Trichy,Tamil Nadu,Varanasi,Uttar Pradesh,Sports & Fitness,405.89,6.425,2024-12-07 00:00:00,2024-12-08 00:00:00,2024-12-06 00:00:00,6907.15,1243.29,COD,Delivered,1,1,FALSE
SHP0004219,ORD0004219,CUST000239,CAR011,WH028,VEH06785,RTE004621,Madurai,Tamil Nadu,Ponda,Goa,Pharmaceuticals,216.31,14.895,2021-07-06 00:00:00,2021-07-14 00:00:00,2021-07-13 00:00:00,2746.51,494.37,Wallet,Pending Pickup,FALSE,2,TRUE
SHP0004220,ORD0004220,CUST005631,CAR001,WH014,VEH03836,RTE001042,Kochi,Kerala,Bhagalpur,Bihar,Sports & Fitness,46.21,7.784,2021-08-30 00:00:00,2021-09-08 00:00:00,2021-09-07 00:00:00,585.31,105.36,Net Banking,Delayed,FALSE,3,TRUE
SHP0004221,ORD0004221,CUST006535,CAR003,WH055,VEH00359,RTE006287,Kanpur,Uttar Pradesh,Agra,Uttar Pradesh,Grocery & FMCG,185.35,20.316,2024-09-30 00:00:00,2024-10-09 00:00:00,2024-10-12 00:00:00,1238.04,222.85,Credit,Cancelled,TRUE,3,TRUE
SHP0004222,ORD0004222,CUST003935,CAR009,WH039,VEH05285,RTE003605,Mapusa,Goa,Ranchi,Jharkhand,Industrial Goods,449.7,23.135,2023-11-21 00:00:00,2023-11-23 00:00:00,,3366.98,606.06,COD,Lost,FALSE,1,FALSE
SHP0004223,ORD0004223,CUST006429,CAR003,WH057,VEH05415,RTE004756,Varanasi,Uttar Pradesh,Bhopal,Madhya Pradesh,Perishables,476.09,0.193,2023-05-23 00:00:00,2023-06-03 00:00:00,2023-06-03 00:00:00,7956.01,1432.08,Net Banking,In Transit,FALSE,1,FALSE
SHP0004224,ORD0004224,CUST000615,CAR008,WH007,VEH02623,RTE004028,Karimnagar,Telangana,Gurugram,Haryana,Perishables,26.87,20.051,2024-09-08 00:00:00,2024-09-11 00:00:00,2024-09-09 00:00:00,335.79,60.44,UPI,In Transit,FALSE,2,TRUE
SHP0004225,ORD0004225,CUST006077,CAR014,WH048,VEH02314,RTE003325,Bokaro,Jharkhand,Surat,Gujarat,Home Appliances,192.5,10.249,2021-05-14 00:00:00,2021-05-20 00:00:00,2021-05-19 00:00:00,1554.66,279.84,COD,Delayed,FALSE,1,FALSE
SHP0004226,ORD0004226,CUST001777,CAR008,WH079,VEH02035,RTE000038,Meerut,Uttar Pradesh,Muzaffarpur,Bihar,Electronics,112.73,0.891,2022-11-20 00:00:00,2022-11-24 00:00:00,2022-11-23 00:00:00,574.72,103.45,COD,Delayed,FALSE,1,TRUE
SHP0004227,ORD0004227,CUST004000,CAR012,WH082,VEH01715,RTE002059,Panipat,Haryana,Manali,Himachal Pradesh,Jewellery,499.52,20.748,2023-05-04 00:00:00,2023-05-07 00:00:00,2023-05-12 00:00:00,7522.04,1353.97,COD,Out for Delivery,TRUE,2,FALSE
SHP0004228,ORD0004228,CUST006286,CAR005,WH034,VEH01456,RTE000373,Berhampur,Odisha,Cuttack,Odisha,Books & Stationery,462.72,2.131,2022-07-16 00:00:00,2022-07-22 00:00:00,2022-07-22 00:00:00,4645.37,836.17,Prepaid,Pending Pickup,FALSE,2,TRUE
SHP0004229,ORD0004229,CUST003141,CAR007,WH071,VEH00765,RTE001494,Ujjain,Madhya Pradesh,Manali,Himachal Pradesh,Automotive Parts,444.7,24.335,2021-01-17 00:00:00,2021-01-19 00:00:00,2021-01-17 00:00:00,3793.51,682.83,UPI,Returned,FALSE,3,TRUE
SHP0004230,ORD0004230,CUST003139,CAR010,WH072,VEH01261,RTE003695,Ajmer,Rajasthan,Ujjain,Madhya Pradesh,Apparel & Fashion,79.36,19.96,2024-06-08 00:00:00,2024-06-11 00:00:00,,1150.32,207.06,UPI,Returned,Yes,3,TRUE
SHP0004231,ORD0004231,CUST006618,CAR013,WH060,VEH02628,RTE000899,Dwarka,Delhi,Warangal,Telangana,Sports & Fitness,465.66,6.031,2024-03-25 00:00:00,2024-03-27 00:00:00,2024-03-26 00:00:00,2679.92,482.39,COD,Pending Pickup,FALSE,2,no
SHP0004232,ORD0004232,CUST003831,CAR005,WH044,VEH04828,RTE004366,Haldwani,Uttarakhand,Kolkata,West Bengal,Grocery & FMCG,220.54,10.179,2022-08-07 00:00:00,2022-08-18 00:00:00,,3372.24,607,UPI,Lost,FALSE,4,TRUE
SHP0004233,ORD0004233,CUST000100,CAR012,WH025,VEH05754,RTE005664,Thiruvananthapuram,Kerala,Panaji,Goa,Cosmetics & Personal Care,494.09,3.611,2021-07-31 00:00:00,2021-08-12 00:00:00,2021-08-11 00:00:00,TBD,1165.61,Credit,Delivered,FALSE,3,TRUE
SHP0004234,ORD0004234,CUST005385,CAR009,WH090,VEH02937,RTE001731,Meerut,Uttar Pradesh,Salem,Tamil Nadu,Toys & Games,127.89,10.247,2022-09-25 00:00:00,2022-10-04 00:00:00,2022-10-04 00:00:00,1121.54,201.88,COD,In Transit,FALSE,3,FALSE
SHP0004235,ORD0004235,CUST004594,CAR003,WH035,VEH05359,RTE006380,Thrissur,Kerala,Cuttack,Odisha,Grocery & FMCG,,20.708,2023-10-11 00:00:00,2023-10-12 00:00:00,2023-10-13 00:00:00,1767.14,318.09,Credit,Returned,TRUE,3,FALSE
SHP0004236,ORD0004236,CUST000505,CAR006,WH005,VEH06647,RTE000114,Bathinda,Punjab,Karimnagar,Telangana,Jewellery,433.47,2.187,2022-12-21 00:00:00,2022-12-30 00:00:00,2022-12-30 00:00:00,5987.81,1077.81,UPI,Out for Delivery,FALSE,3,FALSE
SHP0004237,ORD0004237,CUST003147,CAR012,WH062,VEH02404,RTE006494,Asansol,West Bengal,Ponda,Goa,Books & Stationery,unknown,21.158,2022-01-30 00:00:00,2022-02-02 00:00:00,2022-02-07 00:00:00,4709.54,847.72,Credit,In Transit,TRUE,4,TRUE
SHP0004238,ORD0004238,CUST006248,CAR005,WH083,VEH01576,RTE000956,Pune,Maharashtra,Thrissur,Kerala,Electronics,62.93,18.923,2024-06-25 00:00:00,2024-06-28 00:00:00,2024-06-27 00:00:00,396.65,71.4,UPI,Delivered,FALSE,4,FALSE
SHP0004239,ORD0004239,CUST000082,CAR013,WH081,VEH01153,RTE000091,Mumbai,Maharashtra,Aurangabad,Maharashtra,Automotive Parts,204.73,2.027,2024-01-10 00:00:00,2024-01-17 00:00:00,2024-01-15 00:00:00,1856.82,334.23,Credit,Pending Pickup,FALSE,4,TRUE
SHP0004240,ORD0004240,CUST003507,CAR006,WH081,VEH05703,RTE000407,Mysuru,Karnataka,Chennai,Tamil Nadu,Sports & Fitness,349.01,17.527,2024-06-23 00:00:00,2024-07-01 00:00:00,2024-06-30 00:00:00,5241.37,943.45,UPI,Delivered,FALSE,1,TRUE
SHP0004241,ORD0004241,CUST000435,CAR008,WH028,VEH02263,RTE004224,Madurai,Tamil Nadu,Muzaffarpur,Bihar,Industrial Goods,194.98,6.831,2024-12-18 00:00:00,2024-12-28 00:00:00,2024-12-27 00:00:00,1153.14,207.57,Credit,In Transit,FALSE,3,TRUE
SHP0004242,ORD0004242,CUST002814,CAR007,WH024,VEH02393,RTE005483,Shimla,Himachal Pradesh,Dharamshala,Himachal Pradesh,Home Appliances,246.56,2.842,2021-05-14 00:00:00,2021-05-24 00:00:00,2021-05-22 00:00:00,N/A,300.84,Prepaid,Returned,FALSE,2,TRUE
SHP0004243,ORD0004243,CUST005873,CAR004,WH069,VEH05802,RTE002225,Kochi,Kerala,Varanasi,Uttar Pradesh,Office Supplies,322.04,19.748,2022-01-30 00:00:00,2022-01-31 00:00:00,2022-02-06 00:00:00,4289.13,772.04,COD,Delayed,TRUE,3,TRUE
SHP0004244,ORD0004244,CUST000491,CAR005,WH082,VEH01764,RTE004778,Ahmedabad,Gujarat,Karimnagar,Telangana,Pharmaceuticals,294.06,12.628,2023-08-16 00:00:00,2023-08-26 00:00:00,2023-08-24 00:00:00,2253.33,405.6,COD,Pending Pickup,FALSE,3,TRUE
SHP0004245,ORD0004245,CUST005829,CAR005,WH038,VEH06060,RTE002866,Hubli,Karnataka,Ahmedabad,Gujarat,Sports & Fitness,138.82,13.285,2021-03-21 00:00:00,2021-03-28 00:00:00,2021-03-26 00:00:00,1678.14,302.07,Prepaid,Delayed,FALSE,4,TRUE
SHP0004246,ORD0004246,CUST003439,CAR013,WH045,VEH04996,RTE001201,Deoghar,Jharkhand,Dharamshala,Himachal Pradesh,Automotive Parts,177.9,20.328,2022-10-18 00:00:00,2022-10-29 00:00:00,2022-10-27 00:00:00,1991.11,358.4,Credit,Lost,FALSE,2,TRUE
SHP0004247,ORD0004247,CUST002374,CAR008,WH049,VEH01504,RTE002804,Mangaluru,Karnataka,Kota,Rajasthan,Office Supplies,375.83,14.638,2022-09-30 00:00:00,2022-10-07 00:00:00,,4964.93,893.69,Credit,Pending Pickup,FALSE,3,TRUE
SHP0004248,ORD0004248,CUST000230,CAR011,WH070,VEH01425,RTE002138,Coimbatore,Tamil Nadu,Shimla,Himachal Pradesh,Automotive Parts,469.85,6.603,2024-07-27 00:00:00,2024-08-03 00:00:00,2024-08-07 00:00:00,2794.11,502.94,Wallet,Returned,TRUE,4,FALSE
SHP0004249,ORD0004249,CUST002907,CAR009,WH066,VEH00489,RTE000319,Hyderabad,Telangana,Salem,Tamil Nadu,Apparel & Fashion,378.09,11.467,2021-10-02 00:00:00,2021-10-14 00:00:00,2021-10-12 00:00:00,6006.06,1081.09,Credit,Delivered,FALSE,1,FALSE
SHP0004250,ORD0004250,CUST000783,CAR003,WH087,VEH03822,RTE000071,Kolkata,West Bengal,Kolkata,West Bengal,Grocery & FMCG,147.19,1.771,2022-09-07 00:00:00,2022-09-08 00:00:00,2022-09-07 00:00:00,1951.32,351.24,Wallet,Delivered,FALSE,4,TRUE
SHP0004251,ORD0004251,CUST000722,CAR001,WH074,VEH04215,RTE006111,Dibrugarh,Assam,Rajkot,Gujarat,Home Appliances,378.43,2.655,2022-10-28 00:00:00,2022-10-31 00:00:00,,2001.23,360.22,Prepaid,In Transit,FALSE,3,TRUE
SHP0004252,ORD0004252,CUST004427,CAR001,WH031,VEH05334,RTE006037,Gwalior,Madhya Pradesh,New Delhi,Delhi,Toys & Games,346.07,18.223,2021-07-11 00:00:00,2021-07-20 00:00:00,2021-07-20 00:00:00,3026.19,544.71,COD,Out for Delivery,FALSE,1,FALSE
SHP0004253,ORD0004253,CUST001877,CAR002,WH019,VEH05250,RTE001731,Warangal,Telangana,Asansol,West Bengal,Apparel & Fashion,180.07,10.156,2024-11-02 00:00:00,2024-11-09 00:00:00,2024-11-09 00:00:00,1207.99,217.44,Prepaid,Out for Delivery,FALSE,2,FALSE
SHP0004254,ORD0004254,CUST001459,CAR004,WH018,VEH00900,RTE002986,Dibrugarh,Assam,Asansol,West Bengal,Apparel & Fashion,390.89,0.081,2024-07-21 00:00:00,2024-07-27 00:00:00,2024-07-27 00:00:00,2671.92,480.95,COD,Cancelled,FALSE,3,TRUE
SHP0004255,ORD0004255,CUST004520,CAR008,WH068,VEH06694,RTE005480,Gurugram,Delhi,New Delhi,Delhi,Home Appliances,130.44,0.161,2024-07-01 00:00:00,2024-07-13 00:00:00,2024-07-18 00:00:00,2208.45,397.52,Credit,Delayed,TRUE,1,FALSE
SHP0004256,ORD0004256,CUST005981,CAR011,WH009,VEH00202,RTE000919,Coimbatore,Tamil Nadu,Belagavi,Karnataka,Grocery & FMCG,493.79,24.71,2021-04-25 00:00:00,2021-04-29 00:00:00,2021-04-29 00:00:00,7633.2,1373.98,COD,Delayed,FALSE,4,TRUE
SHP0004257,ORD0004257,CUST002257,CAR007,WH082,VEH02707,RTE006316,Ajmer,Rajasthan,Muzaffarpur,Bihar,Pharmaceuticals,183.17,8.344,2023-11-08 00:00:00,2023-11-17 00:00:00,2023-11-23 00:00:00,930.51,167.49,Net Banking,Delivered,TRUE,3,FALSE
SHP0004258,ORD0004258,CUST000181,CAR009,WH062,VEH05930,RTE005439,Gurugram,Delhi,Surat,Gujarat,Jewellery,302.18,11.843,2022-01-02 00:00:00,2022-01-06 00:00:00,2022-01-11 00:00:00,2635.59,474.41,COD,Delivered,TRUE,2,FALSE
SHP0004259,ORD0004259,CUST006781,CAR004,WH012,VEH00244,RTE005983,Indore,Madhya Pradesh,Kanpur,Uttar Pradesh,Books & Stationery,266.25,12.069,2023-03-01 00:00:00,2023-03-11 00:00:00,2023-03-11 00:00:00,3204.94,576.89,Credit,In Transit,FALSE,3,FALSE
SHP0004260,ORD0004260,CUST005716,CAR006,WH005,VEH04492,RTE004539,Faridabad,Haryana,Warangal,Telangana,Office Supplies,187.78,9.729,2021-06-05 00:00:00,2021-06-16 00:00:00,2021-06-18 00:00:00,2424.95,436.49,Wallet,Out for Delivery,TRUE,3,TRUE
SHP0004261,ORD0004261,CUST006106,CAR015,WH071,VEH04782,RTE004176,Amritsar,Punjab,Trichy,Tamil Nadu,Cosmetics & Personal Care,114.78,4.398,2024-09-28 00:00:00,2024-10-04 00:00:00,2024-10-04 00:00:00,1101.63,198.29,Net Banking,Delivered,FALSE,1,FALSE
SHP0004262,ORD0004262,CUST000797,CAR015,WH024,VEH04566,RTE005271,Bhubaneswar,Odisha,Mandi,Himachal Pradesh,Grocery & FMCG,41.64,6.967,2021-05-25 00:00:00,2021-06-02 00:00:00,2021-06-04 00:00:00,251.97,45.35,Wallet,Out for Delivery,TRUE,2,FALSE
SHP0004263,ORD0004263,CUST005402,CAR014,WH019,VEH05676,RTE006391,Coimbatore,Tamil Nadu,Nashik,Maharashtra,Perishables,421,,2021-02-25 00:00:00,2021-02-27 00:00:00,2021-02-28 00:00:00,7019.17,1263.45,Credit,Out for Delivery,TRUE,1,FALSE
SHP0004264,ORD0004264,CUST002408,CAR003,WH070,VEH05425,RTE005048,Chennai,Tamil Nadu,Agra,Uttar Pradesh,Jewellery,479.92,2.914,2024-08-09 00:00:00,2024-08-16 00:00:00,2024-08-16 00:00:00,5682.94,1022.93,UPI,Delivered,FALSE,2,N
SHP0004265,ORD0004265,CUST005941,CAR012,WH016,VEH04891,RTE001737,Dwarka,Delhi,Salem,Tamil Nadu,Jewellery,463.48,9.18,2022-02-13 00:00:00,2022-02-18 00:00:00,,5638.7,1014.97,Prepaid,Delivered,FALSE,1,FALSE
SHP0004266,ORD0004266,CUST002298,CAR012,WH073,VEH05820,RTE002272,Nashik,Maharashtra,Nashik,Maharashtra,Apparel & Fashion,20.1,1.613,2022-10-14 00:00:00,2022-10-21 00:00:00,2022-10-20 00:00:00,182.47,32.84,Prepaid,Lost,FALSE,1,TRUE
SHP0004267,ORD0004267,CUST000334,CAR011,WH035,VEH02212,RTE006122,Ahmedabad,Gujarat,Bhubaneswar,Odisha,Furniture,323.44,24.506,2023-02-25 00:00:00,2023-03-08 00:00:00,,2354.28,423.77,Wallet,Lost,FALSE,3,TRUE
SHP0004268,ORD0004268,CUST003722,CAR009,WH008,VEH05989,RTE002591,Kota,Rajasthan,Trichy,Tamil Nadu,Toys & Games,145.1,23.015,2022-10-17 00:00:00,2022-10-26 00:00:00,2022-10-24 00:00:00,2003.86,360.69,UPI,Delivered,FALSE,2,TRUE
SHP0004269,ORD0004269,CUST005082,CAR002,WH028,VEH06029,RTE004037,Jalandhar,Punjab,Amritsar,Punjab,Jewellery,375.39,3.194,2024-06-16 00:00:00,2024-06-19 00:00:00,2024-06-17 00:00:00,3492.98,628.74,Prepaid,Lost,FALSE,2,TRUE
SHP0004270,ORD0004270,CUST000167,CAR004,WH026,VEH00432,RTE003149,Gurugram,Haryana,Varanasi,Uttar Pradesh,Perishables,255.84,16.149,2022-07-02 00:00:00,2022-07-04 00:00:00,2022-07-02 00:00:00,2720.84,489.75,Wallet,Cancelled,FALSE,3,FALSE
SHP0004271,ORD0004271,CUST002240,CAR008,WH033,VEH06097,RTE002325,Guwahati,Assam,Dibrugarh,Assam,Electronics,242.96,10.542,2022-01-07 00:00:00,2022-01-19 00:00:00,2022-01-17 00:00:00,3440.03,619.21,Prepaid,In Transit,FALSE,1,TRUE
SHP0004272,ORD0004272,CUST001656,CAR003,WH073,VEH04429,RTE004622,Ponda,Goa,Surat,Gujarat,Grocery & FMCG,472.75,24.727,2024-03-29 00:00:00,2024-03-30 00:00:00,2024-03-30 00:00:00,4722.29,850.01,Credit,Pending Pickup,FALSE,2,FALSE
SHP0004273,ORD0004273,CUST004229,CAR011,WH090,VEH05636,RTE002450,Hyderabad,Telangana,Ahmedabad,Gujarat,Grocery & FMCG,34.64,8.334,2024-04-30 00:00:00,2024-05-01 00:00:00,2024-04-30 00:00:00,237.23,42.7,Prepaid,Lost,FALSE,3,FALSE
SHP0004274,ORD0004274,CUST004630,CAR005,WH062,VEH06058,RTE003626,Mangaluru,Karnataka,Salem,Tamil Nadu,Home Appliances,214.16,15.055,2021-12-26 00:00:00,2021-12-30 00:00:00,,1531.27,275.63,COD,Returned,FALSE,4,FALSE
SHP0004275,ORD0004275,CUST006183,CAR003,WH059,VEH00677,RTE004143,Panipat,Haryana,Rohtak,Haryana,Cosmetics & Personal Care,61.52,13.528,2021-03-14 00:00:00,2021-03-25 00:00:00,2021-03-25 00:00:00,351.71,63.31,COD,Cancelled,FALSE,1,TRUE
SHP0004276,ORD0004276,CUST006696,CAR015,WH046,VEH03321,RTE005418,Amritsar,Punjab,Bathinda,Punjab,Perishables,190.1,3.038,2024-07-22 00:00:00,2024-08-03 00:00:00,2024-08-01 00:00:00,2794.99,503.1,UPI,Out for Delivery,FALSE,3,TRUE
SHP0004277,ORD0004277,CUST001572,CAR013,WH082,VEH05145,RTE004842,Jaipur,Rajasthan,Bhubaneswar,Odisha,Pharmaceuticals,171.68,15.867,2021-12-24 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,1577.58,283.96,UPI,Cancelled,FALSE,2,FALSE
