Vehicle_ID,Carrier_ID,Vehicle_Type,Registration_No,Model,Manufacture_Year,Fuel_Type,Max_Payload_tons,Mileage_kmpl,Odometer_km,Last_Service_Date,Next_Service_Due,GPS_Enabled,Insurance_Expiry,Operational_State,Driver_ID,Is_Active
VEH04030,CAR015,Heavy Truck,OD86PQ9312,Ashok Leyland DOST,2017,Electric,23.48,10.2,154919,2024-06-22 00:00:00,2025-06-23 00:00:00,TRUE,2021-05-29 00:00:00,Odisha,DRV03606,TRUE
VEH04031,CAR009,Refrigerated Truck,HP29PQ5734,Maruti Super Carry,2019,CNG,24.46,24.9,108442,2021-04-18 00:00:00,2024-02-26 00:00:00,TRUE,2026-09-23 00:00:00,Himachal Pradesh,DRV04388,FALSE
VEH04032,CAR012,Medium Truck,OD41AB9556,Maruti Super Carry,2023,Petrol,12.34,,301541,,2022-05-13 00:00:00,TRUE,2021-10-21 00:00:00,Odisha,DRV00829,no
VEH04033,CAR007,Heavy Truck,JH76EF3407,BharatBenz 1415,2013,CNG,29.53,11.8,429317,2023-11-16 00:00:00,2022-04-22 00:00:00,TRUE,2021-02-26 00:00:00,Jharkhand,DRV00041,FALSE
VEH04034,CAR005,Container Truck,AS44XY8433,Tata LPT 1613,2010,LNG,28.51,9.1,372867,2023-08-02 00:00:00,2022-09-15 00:00:00,FALSE,2026-07-26 00:00:00,Assam,DRV02080,FALSE
VEH04035,CAR004,Heavy Truck,MP67CD2396,Maruti Super Carry,2012,Electric,11.62,19,483904,2024-03-02 00:00:00,2021-01-18 00:00:00,FALSE,2023-09-25 00:00:00,Madhya Pradesh,DRV00887,TRUE
VEH04036,CAR004,Light Commercial Vehicle,RJ28PQ4856,Bajaj RE,2016,CNG,6.3,7.3,96956,2024-07-03 00:00:00,2022-08-08 00:00:00,FALSE,2021-01-11 00:00:00,Rajasthan,DRV01656,TRUE
VEH04037,CAR008,Tempo,HR78EF5376,Ashok Leyland DOST,2024,Electric,15.15,17,354611,2022-01-13 00:00:00,2023-08-17 00:00:00,TRUE,2023-07-03 00:00:00,Haryana,DRV00182,FALSE
VEH04038,CAR002,Tempo,OD30EF8074,Eicher Pro 2049,2023,Diesel,5.58,,496350,2024-10-29 00:00:00,2022-10-07 00:00:00,FALSE,2023-11-23 00:00:00,Odisha,DRV04013,FALSE
VEH04039,CAR004,3-Wheeler,MH85PQ8585,Ashok Leyland DOST,2022,Diesel,7.15,21.2,182519,2021-12-12 00:00:00,2022-02-06 00:00:00,FALSE,2025-09-09 00:00:00,Maharashtra,DRV03804,FALSE
VEH04040,CAR013,3-Wheeler,AS47AB5936,Maruti Super Carry,2013,CNG,24.19,14,372386,2021-11-01 00:00:00,2023-01-16 00:00:00,Yes,2025-03-07 00:00:00,Assam,DRV00571,FALSE
VEH04041,CAR002,Medium Truck,MP21EF9273,Bajaj RE,2010,Petrol,15.34,19.2,163814,2024-01-05 00:00:00,2025-02-13 00:00:00,TRUE,2024-03-26 00:00:00,Madhya Pradesh,DRV01220,TRUE
VEH04042,CAR011,Mini Truck,WB75EF2309,Maruti Super Carry,2020,Diesel,21.11,17.2,485966,2024-11-14 00:00:00,2025-11-18 00:00:00,TRUE,2026-04-14 00:00:00,West Bengal,DRV00189,TRUE
VEH04043,CAR006,3-Wheeler,GJ59CD8442,Bajaj RE,2012,CNG,2.29,24,234893,2022-07-15 00:00:00,2024-05-31 00:00:00,TRUE,2023-03-07 00:00:00,Gujarat,DRV04286,TRUE
VEH04044,CAR006,Refrigerated Truck,GA72AB6484,Tata LPT 1613,2012,LNG,--,24.2,214269,2021-02-08 00:00:00,2023-06-24 00:00:00,FALSE,2024-02-29 00:00:00,Goa,DRV02517,TRUE
VEH04045,CAR002,2-Wheeler,BR67XY3091,Maruti Super Carry,2009,Petrol,16.39,3.1,498812,,2024-05-14 00:00:00,TRUE,2026-01-30 00:00:00,Bihar,DRV02156,FALSE
VEH04046,CAR015,Container Truck,OD81EF3848,Mahindra Bolero Pickup,2015,Petrol,7.1,8.1,222497,2024-05-06 00:00:00,2023-08-07 00:00:00,FALSE,2024-12-30 00:00:00,Odisha,DRV00054,TRUE
VEH04047,CAR003,Mini Truck,DL91XY8442,TATA 407,2009,Petrol,24.46,6,101054,2021-11-11 00:00:00,2025-04-20 00:00:00,TRUE,2021-12-18 00:00:00,Delhi,DRV00721,TRUE
VEH04048,CAR008,3-Wheeler,MP92EF6671,Tata LPT 1613,2009,CNG,27.9,14.7,57986,2022-11-12 00:00:00,2022-05-21 00:00:00,TRUE,2021-02-18 00:00:00,Madhya Pradesh,DRV00360,FALSE
VEH04049,CAR005,Medium Truck,BR15EF9365,Force Traveller,2015,LNG,N/A,11.8,432486,2021-08-27 00:00:00,2025-12-19 00:00:00,TRUE,2025-11-19 00:00:00,Bihar,DRV04712,TRUE
VEH04050,CAR001,Refrigerated Truck,DL23AB2395,Euler HiLoad,2024,LNG,4.9,16.7,456115,2022-04-25 00:00:00,2024-01-12 00:00:00,FALSE,2023-08-31 00:00:00,Delhi,DRV01210,TRUE
VEH04051,CAR001,Heavy Truck,KA36AB7548,BharatBenz 1415,2024,Electric,13.96,23,291649,2023-01-14 00:00:00,2025-03-14 00:00:00,TRUE,2024-03-23 00:00:00,Karnataka,DRV01415,FALSE
VEH04052,CAR010,Tempo,UP92AB4993,Force Traveller,2008,Petrol,19.58,3.4,257118,2024-10-31 00:00:00,2024-06-04 00:00:00,FALSE,2023-04-05 00:00:00,Uttar Pradesh,DRV04115,FALSE
VEH04053,CAR014,Tempo,JH14PQ1772,Mahindra Bolero Pickup,--,CNG,23.16,5.2,427423,2024-05-18 00:00:00,2024-02-02 00:00:00,TRUE,2022-05-25 00:00:00,Jharkhand,DRV04622,FALSE
VEH04054,CAR004,3-Wheeler,JH36EF2949,TATA 407,2019,CNG,20.84,19.4,27374,2023-07-27 00:00:00,2022-08-08 00:00:00,FALSE,2021-08-27 00:00:00,Jharkhand,DRV03947,FALSE
VEH04055,CAR005,Mini Truck,PB51XY5260,Euler HiLoad,2022,Petrol,1.72,7.9,341500,2021-04-15 00:00:00,2024-10-02 00:00:00,FALSE,2025-02-02 00:00:00,Punjab,DRV02984,FALSE
VEH04056,CAR005,Tempo,HR64CD4593,Mahindra Bolero Pickup,2008,LNG,13.02,,493493,2023-12-10 00:00:00,2021-06-26 00:00:00,FALSE,2021-04-22 00:00:00,Haryana,DRV00892,FALSE
VEH04057,CAR011,Mini Truck,HP51EF2900,Bajaj RE,2012,Diesel,24.16,4.9,146753,,2021-08-30 00:00:00,TRUE,2026-02-19 00:00:00,Himachal Pradesh,DRV03306,FALSE
VEH04058,CAR012,Tempo,WB59XY4753,Bajaj RE,2011,Electric,0.2,4,231284,2024-10-10 00:00:00,2023-04-18 00:00:00,TRUE,2026-01-28 00:00:00,West Bengal,DRV00887,TRUE
VEH04059,CAR011,Pickup Van,HP19XY8433,Hero Splendor,2024,LNG,13.62,12,21873,,2025-08-01 00:00:00,FALSE,2024-02-09 00:00:00,Himachal Pradesh,DRV00980,FALSE
VEH04060,CAR002,Pickup Van,GJ57EF1031,TVS King,2013,CNG,2.7,3.8,55855,2024-08-24 00:00:00,2025-06-27 00:00:00,FALSE,2025-06-19 00:00:00,Gujarat,DRV00637,TRUE
VEH04061,CAR002,Heavy Truck,MH39AB9942,Yulu Miracle,2020,LNG,10.67,24.9,83977,2021-12-11 00:00:00,2023-09-05 00:00:00,FALSE,2023-07-30 00:00:00,Maharashtra,DRV01221,FALSE
VEH04062,CAR009,Pickup Van,GA21XY8321,TATA 407,2009,LNG,15.03,7.3,298952,2021-12-10 00:00:00,2021-03-14 00:00:00,FALSE,2026-10-17 00:00:00,Goa,DRV01074,TRUE
VEH04063,CAR012,Heavy Truck,JH94XY7391,TATA 407,2012,Diesel,19.92,16,374405,2022-12-08 00:00:00,2022-01-31 00:00:00,FALSE,2021-04-10 00:00:00,Jharkhand,DRV02566,FALSE
VEH04064,CAR007,3-Wheeler,HR80EF3968,TATA 407,2022,Petrol,N/A,12.5,107812,2021-01-07 00:00:00,2025-12-06 00:00:00,FALSE,2023-08-08 00:00:00,Haryana,DRV03903,FALSE
VEH04065,CAR007,2-Wheeler,BR96EF2228,Yulu Miracle,2016,LNG,7.86,23.6,372285,2021-02-26 00:00:00,2023-05-02 00:00:00,FALSE,2022-12-02 00:00:00,Bihar,DRV02751,FALSE
VEH04066,CAR007,Container Truck,BR52CD9829,Maruti Super Carry,2024,Petrol,24.31,11.4,196532,2021-08-09 00:00:00,2025-09-30 00:00:00,TRUE,2024-05-20 00:00:00,Bihar,DRV04650,TRUE
VEH04067,CAR001,Medium Truck,BR57PQ5456,BharatBenz 1415,2015,Electric,5.28,14.6,198753,2021-03-13 00:00:00,2022-03-25 00:00:00,FALSE,2021-05-15 00:00:00,Bihar,DRV02027,FALSE
VEH04068,CAR008,2-Wheeler,UK51EF1514,Ashok Leyland DOST,2008,Diesel,2.57,24.9,222695,2022-05-18 00:00:00,2024-07-29 00:00:00,FALSE,2023-10-21 00:00:00,Uttarakhand,DRV02763,TRUE
VEH04069,CAR009,Pickup Van,RJ52PQ4689,Maruti Super Carry,2019,Electric,13,4.8,,2021-09-14 00:00:00,2025-05-27 00:00:00,TRUE,2023-11-27 00:00:00,Rajasthan,DRV03974,yes
VEH04070,CAR013,Pickup Van,GJ14CD4766,Maruti Super Carry,Unknown,Electric,25.92,10.1,331965,2022-03-18 00:00:00,2021-10-20 00:00:00,FALSE,2025-03-02 00:00:00,Gujarat,DRV04458,FALSE
VEH04071,CAR001,Refrigerated Truck,GJ29CD2913,Piaggio Ape,2014,Electric,9.82,16.3,484503,2022-01-17 00:00:00,2025-04-01 00:00:00,TRUE,2024-06-18 00:00:00,Gujarat,DRV04472,TRUE
VEH04072,CAR007,Heavy Truck,OD11EF4541,Mahindra Bolero Pickup,2014,Diesel,19,7,267496,2023-06-04 00:00:00,2023-10-26 00:00:00,TRUE,2024-11-17 00:00:00,Odisha,DRV01800,TRUE
VEH04073,CAR005,Pickup Van,GJ69XY9353,Yulu Miracle,2009,CNG,15.47,6.5,133092,2021-12-23 00:00:00,2021-11-23 00:00:00,Yes,2022-10-21 00:00:00,Gujarat,DRV00448,FALSE
VEH04074,CAR005,Container Truck,WB95EF2035,Bajaj RE,2015,LNG,6.69,4.1,441011,2021-02-27 00:00:00,2025-06-13 00:00:00,FALSE,2023-10-11 00:00:00,West Bengal,DRV00505,TRUE
VEH04075,CAR011,Container Truck,KL42PQ7485,Ashok Leyland DOST,2011,Petrol,20.37,7.6,,2023-08-05 00:00:00,2021-09-13 00:00:00,TRUE,2026-01-26 00:00:00,Kerala,DRV00117,FALSE
VEH04076,CAR013,Medium Truck,BR90CD5425,TVS King,2022,Electric,2.32,20.8,157171,2021-08-01 00:00:00,2025-05-10 00:00:00,TRUE,2022-09-25 00:00:00,Bihar,DRV01789,FALSE
VEH04077,CAR011,Heavy Truck,TS14AB5186,Yulu Miracle,2021,Petrol,23.35,11,280301,2023-03-20 00:00:00,2025-04-03 00:00:00,Yes,2025-09-02 00:00:00,Telangana,DRV04214,FALSE
VEH04078,CAR007,Refrigerated Truck,HR56PQ3403,Force Traveller,2022,CNG,18.08,12.5,438853,2022-01-24 00:00:00,2021-05-22 00:00:00,FALSE,2022-12-21 00:00:00,Haryana,DRV02011,TRUE
VEH04079,CAR001,Pickup Van,OD55XY3404,Tata Ace,2011,Petrol,N/A,7.8,190272,2023-03-19 00:00:00,2021-10-04 00:00:00,TRUE,2022-05-10 00:00:00,Odisha,DRV01522,FALSE
VEH04080,CAR014,Pickup Van,PB85CD4244,Euler HiLoad,2023,Electric,8.75,21.2,390387,2024-01-22 00:00:00,2021-04-09 00:00:00,FALSE,2021-07-13 00:00:00,Punjab,DRV00971,TRUE
VEH04081,CAR004,Light Commercial Vehicle,HP24PQ9739,Maruti Super Carry,2021,Diesel,7.05,10.3,351654,2024-11-18 00:00:00,2024-09-19 00:00:00,TRUE,2025-04-28 00:00:00,Himachal Pradesh,DRV00107,TRUE
VEH04082,CAR004,Refrigerated Truck,TS40AB9293,Tata Ace,2020,Electric,5.68,9.8,24801,2021-09-21 00:00:00,2021-03-26 00:00:00,TRUE,2026-04-06 00:00:00,Telangana,DRV01868,FALSE
VEH04083,CAR015,2-Wheeler,GA14CD6316,TATA 407,2024,CNG,13.2,14.3,96139,2021-11-26 00:00:00,2022-08-20 00:00:00,TRUE,2025-05-24 00:00:00,Goa,DRV03073,FALSE
VEH04084,CAR012,Light Commercial Vehicle,GJ62CD2812,TVS King,2022,Electric,20.44,6.6,341441,2023-06-22 00:00:00,2022-09-19 00:00:00,FALSE,2022-10-19 00:00:00,Gujarat,DRV02538,FALSE
VEH04085,CAR006,3-Wheeler,TN35PQ8210,Yulu Miracle,2023,Electric,18.52,,366834,2023-11-14 00:00:00,2024-04-24 00:00:00,FALSE,2024-11-25 00:00:00,Tamil Nadu,DRV04291,FALSE
VEH04086,CAR009,2-Wheeler,BR54XY8805,Piaggio Ape,2023,Diesel,8.19,7,307070,2021-04-14 00:00:00,2025-08-25 00:00:00,FALSE,2025-05-09 00:00:00,Bihar,DRV02073,FALSE
VEH04087,CAR010,Mini Truck,GJ87XY9776,Maruti Super Carry,2013,Petrol,5.15,15.7,62783,2021-10-11 00:00:00,2023-04-11 00:00:00,FALSE,2026-12-31 00:00:00,Gujarat,DRV04675,FALSE
VEH04088,CAR015,Light Commercial Vehicle,DL38EF5610,Tata Ace,2021,Electric,16.58,10.9,355105,2021-07-06 00:00:00,2024-06-19 00:00:00,TRUE,2023-01-17 00:00:00,Delhi,DRV01812,TRUE
VEH04089,CAR002,Medium Truck,KL90PQ7893,Euler HiLoad,2023,CNG,6.55,22.5,4239,2021-02-08 00:00:00,2022-10-31 00:00:00,FALSE,2022-03-18 00:00:00,Kerala,DRV03578,FALSE
VEH04090,CAR006,Pickup Van,MP34EF8080,Eicher Pro 2049,2022,Diesel,27.61,17.3,204988,2024-05-27 00:00:00,2025-05-09 00:00:00,FALSE,2023-01-10 00:00:00,Madhya Pradesh,DRV03390,TRUE
VEH04091,CAR005,Container Truck,HP46AB6447,TVS King,2017,Electric,20.03,,98581,2021-10-06 00:00:00,2022-05-07 00:00:00,TRUE,2024-03-13 00:00:00,Himachal Pradesh,DRV01561,FALSE
VEH04092,CAR013,Pickup Van,KL44PQ1028,TVS King,2012,CNG,28.62,16.7,119353,2023-06-07 00:00:00,2023-08-24 00:00:00,FALSE,2021-08-09 00:00:00,Kerala,DRV01367,TRUE
VEH04093,CAR013,Container Truck,MH49CD2675,Bajaj RE,2018,Diesel,24.04,9.5,234084,2021-08-22 00:00:00,2024-04-19 00:00:00,TRUE,2021-07-29 00:00:00,Maharashtra,DRV00152,TRUE
VEH04094,CAR007,Refrigerated Truck,TN12CD6284,Tata LPT 1613,2022,Diesel,8.04,11.9,85197,2023-05-11 00:00:00,2023-07-25 00:00:00,FALSE,2022-04-21 00:00:00,Tamil Nadu,DRV00168,TRUE
VEH04095,CAR007,Refrigerated Truck,PB12CD8363,Tata Ace,2020,LNG,18.37,5.3,400865,2024-11-25 00:00:00,2025-11-29 00:00:00,FALSE,2024-07-26 00:00:00,Punjab,DRV03789,FALSE
VEH04096,CAR008,Pickup Van,UK23XY9424,BharatBenz 1415,2017,LNG,27.98,5.1,366436,2022-05-24 00:00:00,2024-07-07 00:00:00,FALSE,2022-09-10 00:00:00,Uttarakhand,DRV02200,FALSE
VEH04097,CAR002,Heavy Truck,TN86EF6660,Mahindra Bolero Pickup,2012,LNG,28.67,19.2,248827,2024-05-08 00:00:00,2021-01-21 00:00:00,TRUE,2024-11-18 00:00:00,Tamil Nadu,DRV03832,FALSE
VEH04098,CAR001,2-Wheeler,PB86PQ8292,Tata Ace,2017,CNG,4.53,19.5,112455,2023-05-30 00:00:00,2025-02-20 00:00:00,FALSE,2022-08-26 00:00:00,Punjab,DRV03237,FALSE
VEH04099,CAR001,Container Truck,TN70XY6653,BharatBenz 1415,2015,Diesel,20.86,6.2,321995,2023-10-22 00:00:00,2021-01-16 00:00:00,FALSE,2022-08-29 00:00:00,Tamil Nadu,DRV00925,TRUE
VEH04100,CAR009,Container Truck,HR27AB3938,Tata LPT 1613,2017,CNG,2.03,18.5,258906,2022-08-07 00:00:00,2023-11-19 00:00:00,FALSE,2025-05-05 00:00:00,Haryana,DRV00813,yes
VEH04101,CAR005,Container Truck,JH18CD8476,Eicher Pro 2049,2014,Electric,25.29,20.3,342270,2023-06-30 00:00:00,2022-09-11 00:00:00,FALSE,2022-03-02 00:00:00,Jharkhand,DRV00667,TRUE
VEH04102,CAR012,3-Wheeler,TS51PQ2019,Mahindra Bolero Pickup,2016,LNG,2.13,12.9,290306,2021-10-04 00:00:00,2024-10-20 00:00:00,FALSE,2021-05-25 00:00:00,Telangana,DRV03665,yes
VEH04103,CAR005,Medium Truck,OD69PQ2654,Ashok Leyland DOST,2008,LNG,28.98,23.7,398313,2021-02-09 00:00:00,2024-06-04 00:00:00,FALSE,2025-06-05 00:00:00,Odisha,DRV03203,TRUE
VEH04104,CAR012,3-Wheeler,UK14PQ7190,TATA 407,2022,LNG,28.27,18,199028,2022-08-04 00:00:00,2021-06-04 00:00:00,TRUE,2025-01-01 00:00:00,Uttarakhand,DRV01003,TRUE
VEH04105,CAR008,Container Truck,HP60PQ7815,Tata Ace,2019,Diesel,17.93,5.2,452056,,2021-02-14 00:00:00,FALSE,2024-01-03 00:00:00,Himachal Pradesh,DRV02140,TRUE
VEH04106,CAR010,Heavy Truck,MH10CD6004,Force Traveller,2022,Petrol,23.92,24.2,247886,2024-11-16 00:00:00,2025-07-28 00:00:00,TRUE,2025-04-01 00:00:00,Maharashtra,DRV00548,FALSE
VEH04107,CAR002,Light Commercial Vehicle,UP38XY7881,Maruti Super Carry,2024,Electric,25.62,4.1,402457,2022-07-11 00:00:00,2024-03-28 00:00:00,FALSE,2025-06-10 00:00:00,Uttar Pradesh,DRV02751,TRUE
VEH04108,CAR002,Mini Truck,UP67EF5930,Maruti Super Carry,2012,Diesel,5.97,16,360761,2021-03-24 00:00:00,2023-09-28 00:00:00,FALSE,2021-03-06 00:00:00,Uttar Pradesh,DRV00870,FALSE
VEH04109,CAR002,3-Wheeler,HP64EF5481,Mahindra Bolero Pickup,2024,CNG,3.14,24.2,467744,2022-11-25 00:00:00,2023-03-06 00:00:00,FALSE,2021-09-25 00:00:00,Himachal Pradesh,DRV02135,FALSE
VEH04110,CAR004,Refrigerated Truck,KL68EF2696,Eicher Pro 2049,2024,Diesel,29.4,11.9,64720,2023-03-09 00:00:00,2023-09-06 00:00:00,Yes,2025-10-27 00:00:00,Kerala,DRV01348,TRUE
VEH04111,CAR010,2-Wheeler,KA65CD3533,Force Traveller,2022,Electric,5.45,10.2,124925,2023-03-08 00:00:00,2024-05-11 00:00:00,TRUE,2022-11-12 00:00:00,Karnataka,DRV04495,FALSE
VEH04112,CAR008,Medium Truck,PB55PQ5982,Eicher Pro 2049,2019,Diesel,22.07,,376809,2022-05-20 00:00:00,2021-10-29 00:00:00,FALSE,2021-02-18 00:00:00,Punjab,DRV00607,TRUE
VEH04113,CAR005,Tempo,PB98PQ9417,TVS King,2020,Petrol,8.52,3.3,292218,2022-05-02 00:00:00,2023-08-26 00:00:00,FALSE,2021-12-27 00:00:00,Punjab,DRV03580,TRUE
VEH04114,CAR014,Heavy Truck,WB82CD4901,Euler HiLoad,2010,Electric,0.14,23.7,495738,2023-07-31 00:00:00,2025-08-10 00:00:00,FALSE,2026-09-06 00:00:00,West Bengal,DRV00839,FALSE
VEH04115,CAR003,Pickup Van,KL28PQ2805,Euler HiLoad,2015,CNG,16.54,21.3,56965,2024-09-06 00:00:00,2023-02-01 00:00:00,TRUE,2026-06-22 00:00:00,Kerala,DRV04405,TRUE
VEH04116,CAR008,Container Truck,OD96AB7552,Hero Splendor,2008,Electric,2.25,12.8,64833,2023-05-01 00:00:00,2022-09-20 00:00:00,TRUE,2025-05-18 00:00:00,Odisha,DRV03516,TRUE
VEH04117,CAR015,2-Wheeler,KA12EF3698,Euler HiLoad,2012,CNG,unknown,7.7,255034,2024-09-13 00:00:00,2024-10-06 00:00:00,TRUE,2023-06-28 00:00:00,Karnataka,DRV02692,FALSE
VEH04118,CAR008,Medium Truck,UP51EF3476,BharatBenz 1415,2020,CNG,13.97,14.3,169278,2021-07-14 00:00:00,2025-07-15 00:00:00,TRUE,2021-10-10 00:00:00,Uttar Pradesh,DRV00343,FALSE
VEH04119,CAR004,Tempo,MH57AB2618,Ashok Leyland DOST,2022,CNG,16.84,18.3,297478,2023-06-12 00:00:00,2023-05-12 00:00:00,FALSE,2026-03-02 00:00:00,Maharashtra,DRV00517,TRUE
VEH04120,CAR013,Refrigerated Truck,DL14PQ7781,TATA 407,Unknown,LNG,14.26,19,291852,2024-04-20 00:00:00,2023-06-14 00:00:00,TRUE,2026-08-25 00:00:00,Delhi,DRV02416,FALSE
VEH04121,CAR015,Container Truck,KL91EF7803,Ashok Leyland DOST,2014,Petrol,13.67,24.4,404501,2021-09-23 00:00:00,2022-12-30 00:00:00,FALSE,2023-01-22 00:00:00,Kerala,DRV04498,FALSE
VEH04122,CAR014,3-Wheeler,DL83AB9560,Mahindra Bolero Pickup,2019,Electric,20.92,11.1,13735,2023-08-27 00:00:00,2023-11-30 00:00:00,TRUE,2021-05-18 00:00:00,Delhi,DRV02252,FALSE
VEH04123,CAR008,Tempo,UP52EF7300,Mahindra Bolero Pickup,2014,LNG,8.19,24.1,399546,2021-10-17 00:00:00,2025-07-13 00:00:00,FALSE,2023-09-04 00:00:00,Uttar Pradesh,DRV00428,FALSE
VEH04124,CAR001,Container Truck,PB94CD7911,Eicher Pro 2049,2024,CNG,11.67,9.6,292020,2023-02-01 00:00:00,2025-09-08 00:00:00,TRUE,2022-06-05 00:00:00,Punjab,DRV02646,TRUE
VEH04125,CAR009,Mini Truck,GA88XY6816,Euler HiLoad,2022,LNG,3.84,18.8,322740,2021-11-28 00:00:00,2023-10-17 00:00:00,TRUE,2025-12-14 00:00:00,Goa,DRV04971,TRUE
VEH04126,CAR010,Mini Truck,UP54AB3736,Force Traveller,2018,LNG,18.95,25,148477,2024-11-05 00:00:00,2022-04-16 00:00:00,TRUE,2025-02-26 00:00:00,Uttar Pradesh,DRV04498,TRUE
VEH04127,CAR011,Light Commercial Vehicle,OD97XY4122,Bajaj RE,2012,Petrol,3.19,16.6,230526,,2021-12-10 00:00:00,FALSE,2026-03-21 00:00:00,Odisha,DRV01195,TRUE
VEH04128,CAR007,Pickup Van,TN25AB4307,TATA 407,2008,Petrol,24.23,8.6,351322,2022-01-29 00:00:00,2021-12-14 00:00:00,TRUE,2024-08-08 00:00:00,Tamil Nadu,DRV03757,FALSE
VEH04129,CAR001,Pickup Van,UK67XY1113,Force Traveller,2019,LNG,20.81,7,418250,2023-10-19 00:00:00,2022-10-23 00:00:00,TRUE,2023-04-23 00:00:00,Uttarakhand,DRV01812,FALSE
VEH04130,CAR002,3-Wheeler,HR40XY7979,Force Traveller,2012,Electric,24.56,10.2,39172,2024-04-20 00:00:00,2023-10-28 00:00:00,TRUE,2026-12-11 00:00:00,Haryana,DRV04314,FALSE
VEH04131,CAR010,Pickup Van,OD54CD1348,Mahindra Bolero Pickup,2012,Diesel,4.1,18.2,354969,2023-05-13 00:00:00,2022-02-17 00:00:00,Yes,2024-08-19 00:00:00,Odisha,DRV03195,TRUE
VEH04132,CAR003,Refrigerated Truck,TS67EF1168,Force Traveller,2023,CNG,2.55,12.8,103518,2024-11-26 00:00:00,2025-05-04 00:00:00,TRUE,2023-03-25 00:00:00,Telangana,DRV04243,FALSE
VEH04133,CAR004,2-Wheeler,AS33AB6048,Hero Splendor,2019,Diesel,3.52,6.7,253007,2022-09-02 00:00:00,2021-04-26 00:00:00,FALSE,2026-08-20 00:00:00,Assam,DRV00933,TRUE
VEH04134,CAR011,Light Commercial Vehicle,HP10XY3145,Piaggio Ape,2020,CNG,4.26,7.8,,2022-09-06 00:00:00,2021-08-25 00:00:00,FALSE,2026-03-16 00:00:00,Himachal Pradesh,DRV02990,TRUE
VEH04135,CAR003,Mini Truck,UK64XY4003,Yulu Miracle,2024,Diesel,28.25,24.5,30048,2022-12-14 00:00:00,2022-08-13 00:00:00,TRUE,2024-09-05 00:00:00,Uttarakhand,DRV02106,TRUE
VEH04136,CAR011,2-Wheeler,UP65XY8715,Euler HiLoad,2018,Petrol,unknown,21.2,196320,2021-11-28 00:00:00,2025-04-16 00:00:00,FALSE,2025-06-20 00:00:00,Uttar Pradesh,DRV04396,TRUE
VEH04137,CAR001,Refrigerated Truck,WB58EF7715,Ashok Leyland DOST,2009,Diesel,26.31,17.2,335794,2024-02-12 00:00:00,2021-01-14 00:00:00,TRUE,2021-09-06 00:00:00,West Bengal,DRV01831,TRUE
VEH04138,CAR001,Tempo,MH46PQ2455,BharatBenz 1415,2023,Diesel,9.68,13.3,496006,2023-10-21 00:00:00,2021-12-12 00:00:00,FALSE,2023-09-22 00:00:00,Maharashtra,DRV04078,TRUE
VEH04139,CAR005,Light Commercial Vehicle,WB53PQ9859,Yulu Miracle,2008,Diesel,12.43,11.8,206160,2023-09-17 00:00:00,2021-02-25 00:00:00,TRUE,2022-07-24 00:00:00,West Bengal,DRV04823,TRUE
VEH04140,CAR007,Mini Truck,UK60XY1308,Euler HiLoad,2023,Petrol,1.63,17.8,,2024-04-15 00:00:00,2025-03-24 00:00:00,TRUE,2023-09-17 00:00:00,Uttarakhand,DRV02860,TRUE
VEH04141,CAR003,Pickup Van,GJ82PQ6366,Ashok Leyland DOST,2008,Petrol,11.37,23.6,364309,2024-05-23 00:00:00,2025-08-02 00:00:00,TRUE,2023-10-01 00:00:00,Gujarat,DRV02989,FALSE
VEH04142,CAR013,Light Commercial Vehicle,MP14XY9802,Piaggio Ape,2019,Petrol,0.68,5.9,296878,2021-08-12 00:00:00,2022-01-16 00:00:00,TRUE,2025-06-26 00:00:00,Madhya Pradesh,DRV01849,FALSE
VEH04143,CAR011,Pickup Van,OD58EF7804,Tata Ace,2014,Petrol,20.26,16.5,42483,2022-09-04 00:00:00,2023-07-17 00:00:00,TRUE,2026-07-25 00:00:00,Odisha,DRV02547,TRUE
VEH04144,CAR003,Mini Truck,MH17PQ9274,Hero Splendor,2012,Petrol,16.12,14.2,353433,2022-11-05 00:00:00,2024-07-10 00:00:00,FALSE,2024-10-19 00:00:00,Maharashtra,DRV03186,FALSE
VEH04145,CAR008,Refrigerated Truck,UK71CD2234,Euler HiLoad,2022,Petrol,23.26,19.6,42107,2023-08-21 00:00:00,2021-08-06 00:00:00,FALSE,2025-04-12 00:00:00,Uttarakhand,DRV04661,TRUE
VEH04146,CAR014,Container Truck,MP16XY4213,Hero Splendor,2017,Petrol,24.49,7.7,311283,2023-05-07 00:00:00,2024-03-06 00:00:00,FALSE,2022-02-10 00:00:00,Madhya Pradesh,DRV00347,TRUE
VEH04147,CAR010,Light Commercial Vehicle,MP75EF8410,Eicher Pro 2049,2020,CNG,17.44,10,171913,2022-09-03 00:00:00,2024-02-16 00:00:00,FALSE,2022-09-04 00:00:00,Madhya Pradesh,DRV02282,TRUE
VEH04148,CAR011,Light Commercial Vehicle,RJ62CD4129,TATA 407,2011,Petrol,2.96,6.5,432865,2022-02-07 00:00:00,2024-07-30 00:00:00,FALSE,2022-09-08 00:00:00,Rajasthan,DRV04302,FALSE
VEH04149,CAR009,Light Commercial Vehicle,RJ65AB2309,TVS King,2016,Diesel,15.45,21.1,154264,2024-09-02 00:00:00,2022-12-16 00:00:00,TRUE,2025-06-03 00:00:00,Rajasthan,DRV01799,TRUE
